masses      stau_mix      LO_data      NLO_data      NLO_err      Alpha_err      time_elapsed
1.48350e+03 1.89320e-02 2.03904e-04 2.29878e-04 2.83445e-05 -1.19941e-05 9.32371e+04
2.61100e+03 1.57690e-04 4.82895e-07 5.35790e-07 2.31928e-07 -5.26780e-08 9.32371e+04
9.58040e+02 9.99850e-01 1.22635e-02 1.38078e-02 1.03235e-03 -7.02087e-04 9.32371e+04
1.53490e+03 9.99980e-01 3.70418e-04 4.03468e-04 4.06504e-05 9.88383e-07 9.32371e+04
6.11700e+02 1.00000e+00 1.56694e-01 1.81807e-01 6.20325e-03 6.90623e-04 9.32371e+04
2.25190e+03 5.20480e-04 3.23458e-06 3.64043e-06 9.62094e-07 -2.88232e-08 9.32371e+04
2.47930e+03 1.69470e-02 9.42080e-07 1.06931e-06 3.73207e-07 -4.02628e-08 9.32371e+04
3.95820e+02 8.05770e-03 4.90846e-01 5.71921e-01 1.94003e-02 -5.39387e-03 9.32371e+04
8.17260e+02 4.39090e-03 1.28349e-02 1.45624e-02 1.05694e-03 2.51778e-04 9.32371e+04
8.40450e+02 9.98490e-01 2.58618e-02 3.19736e-02 1.70531e-03 -3.52555e-04 9.32371e+04
2.39610e+03 -1.09840e-03 1.49177e-06 1.63993e-06 5.33412e-07 -1.29129e-07 9.32371e+04
1.20500e+03 -2.90790e-02 1.05000e-03 1.17953e-03 9.66340e-05 9.76718e-06 9.32371e+04
1.07580e+03 9.99960e-01 5.85461e-03 6.47719e-03 4.09477e-04 -4.64946e-05 9.32371e+04
2.34510e+03 9.99990e-01 4.48476e-06 4.70818e-06 1.48962e-06 -3.39742e-07 9.32371e+04
9.53510e+02 1.00000e+00 1.26913e-02 1.46356e-02 9.28925e-04 -3.48296e-04 9.32371e+04
1.22040e+03 9.99460e-01 2.25971e-03 2.71522e-03 2.24521e-04 -3.05374e-05 9.32371e+04
4.51350e+02 1.05190e-02 2.62398e-01 3.35193e-01 1.54168e-02 -6.43559e-03 9.32371e+04
1.38770e+03 9.97840e-01 8.60358e-04 9.87837e-04 8.64092e-05 -2.89243e-05 9.32371e+04
2.02940e+03 4.48770e-03 1.03713e-05 1.17422e-05 2.43145e-06 -8.09114e-08 9.32371e+04
1.21070e+03 2.08410e-01 9.81683e-04 1.15700e-03 8.87090e-05 -7.67356e-06 9.32371e+04
9.31760e+02 -2.22860e-03 5.83354e-03 6.73730e-03 5.13924e-04 -1.08218e-04 9.32371e+04
2.02730e+03 -4.68790e-02 1.02946e-05 1.14956e-05 2.52339e-06 -7.83574e-07 9.32371e+04
1.10350e+03 1.77490e-03 1.98366e-03 2.18625e-03 1.35453e-04 -3.60111e-05 9.32371e+04
1.19700e+03 9.99990e-01 2.74959e-03 3.04424e-03 2.31143e-04 -7.45361e-05 9.32371e+04
1.43440e+03 1.00000e+00 6.63915e-04 7.44970e-04 6.22717e-05 5.07219e-06 9.32371e+04
9.74360e+02 6.90970e-02 4.43409e-03 5.33345e-03 3.25838e-04 1.00025e-04 9.32371e+04
4.83130e+02 1.00000e+00 5.04920e-01 6.03293e-01 2.47039e-02 -1.57324e-03 9.32371e+04
4.15970e+02 -4.61780e-03 3.91089e-01 4.79373e-01 1.66986e-02 6.05977e-03 9.32371e+04
2.72560e+03 -5.74380e-01 2.74189e-07 3.02206e-07 1.69325e-07 -5.59258e-09 9.32371e+04
1.92030e+03 2.50320e-02 1.90456e-05 2.06226e-05 3.82090e-06 -4.58747e-07 9.32371e+04
1.49050e+03 5.70400e-03 1.93415e-04 2.24377e-04 2.31789e-05 -7.56621e-07 9.32371e+04
1.04430e+03 5.59810e-02 2.85167e-03 3.32691e-03 2.12044e-04 -9.96679e-05 9.32371e+04
7.67890e+02 6.01660e-03 1.81030e-02 2.26395e-02 1.39466e-03 5.78653e-04 9.32371e+04
1.23720e+03 3.32860e-01 8.13784e-04 9.05504e-04 8.09672e-05 1.32614e-05 9.32371e+04
6.50160e+02 8.81470e-01 8.16794e-02 9.56967e-02 4.41538e-03 2.30769e-03 9.32371e+04
1.61710e+03 1.00000e+00 2.34553e-04 2.63265e-04 3.02719e-05 2.42175e-06 9.32371e+04
1.77180e+03 1.14990e-03 4.03139e-05 4.62768e-05 7.63487e-06 -4.84408e-07 9.32371e+04
9.20440e+02 9.99990e-01 1.57884e-02 1.92369e-02 1.29100e-03 -3.15727e-05 9.32371e+04
1.51660e+03 -2.73810e-02 1.71560e-04 2.02096e-04 2.20936e-05 -5.62117e-06 9.32371e+04
1.67610e+03 -5.89010e-04 6.97568e-05 8.03472e-05 1.07410e-05 -1.28836e-06 9.32371e+04
1.10820e+03 1.22720e-03 1.86071e-03 2.20340e-03 1.58948e-04 -1.39896e-04 9.32371e+04
9.08500e+02 1.49840e-01 6.95227e-03 7.90894e-03 5.00092e-04 -6.04167e-04 9.32371e+04
1.62550e+03 9.99870e-01 2.19496e-04 2.42391e-04 2.81996e-05 -2.14829e-05 9.32371e+04
1.94770e+03 9.99620e-01 3.65347e-05 4.13396e-05 7.16069e-06 7.00343e-07 9.32371e+04
3.13030e+03 9.78220e-01 7.45127e-08 8.32734e-08 3.99216e-08 -5.74837e-09 9.32371e+04
1.19390e+03 9.99990e-01 2.86241e-03 3.22457e-03 2.13603e-04 -4.06260e-05 9.32371e+04
1.36600e+03 9.98480e-01 9.82183e-04 1.09115e-03 9.30905e-05 -7.20930e-06 9.32371e+04
2.94450e+03 -3.67390e-01 8.42867e-08 9.25367e-08 6.48805e-08 -1.57247e-09 9.32371e+04
2.89870e+03 3.64580e-01 1.06923e-07 1.21009e-07 7.42178e-08 -7.36943e-09 9.32371e+04
1.10210e+03 9.99850e-01 4.94231e-03 5.48551e-03 3.90808e-04 -2.65513e-04 9.32371e+04
2.42990e+02 9.99300e-01 9.08314e+00 1.12292e+01 4.52438e-01 -2.15331e-01 9.32371e+04
7.05700e+02 9.99990e-01 7.30681e-02 8.74086e-02 4.35206e-03 -1.84049e-03 9.32371e+04
2.17970e+03 1.00000e+00 1.06044e-05 1.23331e-05 2.99364e-06 -2.94605e-07 9.32371e+04
2.39650e+03 9.89480e-01 3.24386e-06 3.51020e-06 1.06936e-06 -1.59543e-07 9.32371e+04
1.70700e+03 9.99990e-01 1.38073e-04 1.64056e-04 2.09851e-05 -5.12908e-06 9.32371e+04
2.37240e+03 9.99950e-01 3.89866e-06 4.23437e-06 1.38347e-06 -8.08148e-08 9.32371e+04
3.02530e+03 -1.03540e-01 5.72499e-08 6.25238e-08 3.69966e-08 -3.92695e-09 9.32371e+04
3.95580e+02 1.49420e-02 4.91045e-01 5.86050e-01 2.06046e-02 7.56922e-03 9.32371e+04
1.90330e+03 9.99950e-01 4.86024e-05 5.20802e-05 8.50486e-06 -8.94908e-07 9.32371e+04
1.95710e+03 -8.98590e-02 1.53380e-05 1.68824e-05 3.23256e-06 4.00423e-09 9.32371e+04
6.36230e+02 -3.93280e-02 5.00819e-02 6.01998e-02 2.97651e-03 8.75921e-04 9.32371e+04
1.03920e+03 5.72970e-03 2.77926e-03 3.29566e-03 2.33242e-04 2.86228e-05 9.32371e+04
1.32110e+03 1.88880e-03 5.16039e-04 6.10033e-04 5.93624e-05 -1.01625e-05 9.32371e+04
2.10260e+03 1.00000e+00 1.63469e-05 1.86720e-05 4.02111e-06 -4.80046e-07 9.32371e+04
2.43900e+03 1.32190e-02 1.20845e-06 1.36979e-06 4.33009e-07 -8.51511e-08 9.32371e+04
2.40580e+03 -1.43860e-02 1.41730e-06 1.54363e-06 5.25775e-07 -3.36598e-08 9.32371e+04
3.21260e+02 -1.94290e-02 1.13693e+00 1.39359e+00 5.37329e-02 -1.47877e-02 9.32371e+04
1.20580e+03 3.03270e-03 1.08823e-03 1.15535e-03 1.00931e-04 -4.72143e-05 9.32371e+04
4.57280e+02 -6.36320e-02 2.46159e-01 2.90327e-01 1.20192e-02 -7.35978e-03 9.32371e+04
2.06750e+03 6.53090e-02 8.16457e-06 9.50388e-06 2.07561e-06 1.50042e-08 9.32371e+04
1.17310e+03 9.99990e-01 3.04806e-03 3.45361e-03 2.43294e-04 4.15273e-05 9.32371e+04
2.36710e+03 -7.20170e-02 1.78974e-06 1.90365e-06 5.95417e-07 -3.86455e-08 9.32371e+04
1.03190e+03 9.49390e-03 3.12086e-03 3.35084e-03 2.46515e-04 -1.17795e-04 9.32371e+04
8.21470e+02 1.08900e-02 1.27581e-02 1.51026e-02 9.61138e-04 -3.34714e-04 9.32371e+04
1.08710e+03 -3.20300e-02 2.18594e-03 2.51428e-03 1.59150e-04 1.07518e-05 9.32371e+04
1.53440e+03 -4.97680e-03 1.60756e-04 1.76552e-04 2.06419e-05 -1.17117e-05 9.32371e+04
1.11260e+03 9.99990e-01 4.42901e-03 5.04127e-03 3.22388e-04 -1.07910e-04 9.32371e+04
2.34740e+03 4.54920e-03 1.94405e-06 2.13218e-06 6.84625e-07 -2.49504e-08 9.32371e+04
2.25130e+03 -8.36960e-03 3.21260e-06 3.41101e-06 1.00325e-06 -1.63351e-07 9.32371e+04
1.25300e+03 -1.28040e-03 8.05537e-04 8.86729e-04 8.25401e-05 -3.46049e-05 9.32371e+04
5.19460e+02 -2.82920e-03 1.39845e-01 1.60908e-01 6.36278e-03 -2.83849e-03 9.32371e+04
1.76620e+03 9.99990e-01 1.03010e-04 1.14002e-04 1.81238e-05 -3.66674e-06 9.32371e+04
1.50640e+03 9.99990e-01 4.37777e-04 4.94653e-04 4.69340e-05 -1.58784e-06 9.32371e+04
1.53420e+03 9.99980e-01 3.55736e-04 4.12706e-04 4.75382e-05 3.14985e-06 9.32371e+04
1.96740e+03 9.99990e-01 3.45213e-05 3.63307e-05 6.56237e-06 -1.75869e-06 9.32371e+04
1.81280e+03 6.36910e-03 3.30038e-05 3.79212e-05 6.10055e-06 5.71993e-08 9.32371e+04
2.03840e+03 1.00000e+00 2.24789e-05 2.44025e-05 5.65475e-06 4.47824e-08 9.32371e+04
8.28280e+02 9.89560e-01 2.94873e-02 3.36952e-02 1.84214e-03 2.13187e-04 9.32371e+04
2.44000e+03 1.26670e-02 1.19049e-06 1.23703e-06 4.39377e-07 -3.26871e-08 9.32371e+04
2.91170e+03 9.99250e-01 2.30147e-07 2.57179e-07 1.24440e-07 -7.59829e-09 9.32371e+04
2.51880e+03 1.87370e-02 8.17518e-07 8.68596e-07 3.35161e-07 -6.40384e-08 9.32371e+04
1.04220e+03 9.99840e-01 6.99625e-03 8.37043e-03 6.04095e-04 -3.92860e-04 9.32371e+04
7.68220e+02 1.00000e+00 4.44318e-02 5.32986e-02 2.60212e-03 -8.29904e-05 9.32371e+04
2.22790e+03 -1.14840e-03 3.54162e-06 3.91166e-06 1.10504e-06 -1.51565e-07 9.32371e+04
9.62550e+02 4.20420e-03 4.81540e-03 5.37510e-03 4.40159e-04 -2.44438e-04 9.32371e+04
3.17910e+02 9.99940e-01 3.11648e+00 3.73432e+00 1.27160e-01 7.47141e-02 9.32371e+04
5.88030e+02 -1.08550e-02 7.53432e-02 8.84387e-02 4.10621e-03 1.93599e-03 9.32371e+04
6.07960e+02 9.98270e-01 1.65281e-01 1.85091e-01 9.20131e-03 4.41269e-04 9.32371e+04
1.38560e+03 2.07890e-03 3.57598e-04 4.16480e-04 4.45753e-05 -3.87878e-06 9.32371e+04
5.17470e+02 -8.76040e-02 1.41878e-01 1.67947e-01 6.63233e-03 8.81592e-04 9.32371e+04
2.76480e+03 9.99990e-01 4.79555e-07 5.57504e-07 2.17124e-07 -7.57179e-09 9.32371e+04
3.03110e+02 9.96800e-01 3.69623e+00 4.35700e+00 1.66298e-01 4.82460e-02 9.32371e+04
1.10350e+03 9.99990e-01 5.12201e-03 5.42080e-03 3.88222e-04 -1.05408e-05 9.32371e+04
7.10800e+02 1.16140e-03 2.75715e-02 3.26781e-02 1.99847e-03 9.99776e-04 9.32371e+04
1.17920e+03 1.00000e+00 2.96973e-03 3.44271e-03 2.33449e-04 -7.30521e-05 9.32371e+04
1.70920e+03 -2.09610e-02 5.78813e-05 6.51791e-05 9.80532e-06 2.93058e-06 9.32371e+04
4.09470e+02 -1.29720e-01 4.23131e-01 4.79348e-01 1.81446e-02 -1.00216e-02 9.32371e+04
7.81440e+02 2.44720e-03 1.68293e-02 1.91537e-02 1.28792e-03 -2.76622e-04 9.32371e+04
3.48660e+02 1.00000e+00 2.09621e+00 2.48385e+00 9.24414e-02 -3.26826e-03 9.32371e+04
2.15860e+03 7.67880e-04 5.16092e-06 5.67311e-06 1.46362e-06 -6.46042e-08 9.32371e+04
2.34620e+03 -2.41020e-03 1.95611e-06 2.17615e-06 6.65029e-07 -4.94088e-08 9.32371e+04
6.48730e+02 2.48370e-02 4.68457e-02 5.32409e-02 2.67104e-03 -1.60380e-04 9.32371e+04
1.50890e+03 -2.72600e-03 1.75413e-04 2.04101e-04 2.40113e-05 -3.12701e-06 9.32371e+04
7.28620e+02 9.99910e-01 5.90877e-02 7.19587e-02 3.39553e-03 -2.91927e-03 9.32371e+04
1.14240e+03 9.99990e-01 3.65373e-03 4.13999e-03 2.82754e-04 -3.57910e-05 9.32371e+04
1.47900e+03 9.95950e-01 5.09412e-04 5.83683e-04 5.00437e-05 -7.89391e-06 9.32371e+04
2.66990e+03 -1.68600e-02 3.56718e-07 3.94147e-07 1.76629e-07 -7.63191e-09 9.32371e+04
6.36080e+02 1.00000e+00 1.31298e-01 1.51025e-01 6.58188e-03 2.28348e-04 9.32371e+04
2.33250e+03 9.99970e-01 4.55144e-06 5.34416e-06 1.53299e-06 -3.27509e-07 9.32371e+04
1.46150e+03 9.99880e-01 5.53437e-04 6.48615e-04 6.14314e-05 -5.78015e-07 9.32371e+04
9.14440e+02 9.99700e-01 1.62092e-02 1.95026e-02 1.26506e-03 -8.15377e-05 9.32371e+04
2.03150e+03 4.86680e-03 1.06406e-05 1.15520e-05 2.37798e-06 1.39034e-07 9.32371e+04
1.05010e+03 1.65110e-03 2.84397e-03 3.02016e-03 1.88727e-04 8.01928e-05 9.32371e+04
7.11340e+02 7.87270e-02 2.82508e-02 3.27596e-02 1.65208e-03 -1.25893e-03 9.32371e+04
1.04760e+03 -9.37300e-03 2.79512e-03 3.13969e-03 2.12382e-04 9.83603e-05 9.32371e+04
1.41180e+03 1.81550e-02 3.12811e-04 3.57104e-04 4.04251e-05 -4.34699e-06 9.32371e+04
1.99120e+03 9.99990e-01 2.96014e-05 3.37738e-05 6.13956e-06 -1.72049e-06 9.32371e+04
1.96490e+03 9.99990e-01 3.47632e-05 3.81023e-05 6.78823e-06 3.51550e-07 9.32371e+04
6.48870e+02 9.99980e-01 1.15116e-01 1.37366e-01 6.45416e-03 3.92598e-03 9.32371e+04
1.21530e+03 1.00000e+00 2.37126e-03 2.86553e-03 1.92821e-04 7.66542e-05 9.32371e+04
6.18660e+02 -7.80220e-04 5.90317e-02 7.08451e-02 3.42828e-03 -1.03639e-03 9.32371e+04
1.38470e+03 -1.08290e-01 3.71908e-04 4.03828e-04 3.96856e-05 2.54109e-06 9.32371e+04
1.95000e+03 9.98630e-01 3.67219e-05 4.01376e-05 7.50216e-06 -2.67898e-07 9.32371e+04
2.40160e+03 -9.19030e-03 1.41657e-06 1.58357e-06 5.18750e-07 -1.84852e-08 9.32371e+04
1.64830e+03 9.99990e-01 1.90463e-04 2.22326e-04 2.88551e-05 -3.27308e-07 9.32371e+04
9.40720e+02 2.64380e-04 5.60852e-03 6.38845e-03 3.90911e-04 1.04041e-04 9.32371e+04
1.20890e+03 -1.78820e-03 1.02740e-03 1.13475e-03 8.94914e-05 -6.62128e-05 9.32371e+04
3.38470e+03 9.95470e-01 2.39481e-08 2.49750e-08 1.24015e-08 -1.81910e-09 9.32371e+04
1.13910e+03 9.98530e-01 3.80420e-03 4.35640e-03 2.93830e-04 -8.75968e-05 9.32371e+04
1.02380e+03 -2.67130e-04 3.31992e-03 3.69832e-03 2.54096e-04 -8.66833e-05 9.32371e+04
1.53060e+03 3.92870e-02 1.51490e-04 1.76166e-04 2.21843e-05 -8.09760e-06 9.32371e+04
1.02370e+03 8.29640e-04 3.27737e-03 3.67287e-03 2.27989e-04 -7.40303e-05 9.32371e+04
2.66870e+03 1.00000e+00 8.01049e-07 8.68935e-07 3.28365e-07 -3.33793e-08 9.32371e+04
1.39270e+03 2.54380e-03 3.46697e-04 4.02141e-04 3.60988e-05 -2.46634e-05 9.32371e+04
2.97060e+03 -4.17740e-02 7.57192e-08 8.64498e-08 4.88820e-08 -5.95899e-09 9.32371e+04
1.37240e+03 9.91740e-01 9.59021e-04 1.04803e-03 9.04043e-05 -4.78065e-05 9.32371e+04
1.12710e+03 9.99790e-01 4.12338e-03 4.71138e-03 3.12008e-04 -2.86236e-04 9.32371e+04
1.09130e+03 3.13060e-03 2.08748e-03 2.44712e-03 1.85697e-04 -5.22559e-05 9.32371e+04
1.77930e+02 -1.65960e-02 1.09819e+01 1.36526e+01 5.14892e-01 1.65807e-01 9.32371e+04
4.43670e+02 9.99750e-01 7.46889e-01 8.77403e-01 3.72703e-02 1.07648e-02 9.32371e+04
2.26030e+03 1.00000e+00 7.22795e-06 7.48510e-06 2.12539e-06 -5.72097e-07 9.32371e+04
2.60510e+03 5.44380e-04 4.89611e-07 5.56362e-07 2.32767e-07 -2.43748e-08 9.32371e+04
1.92530e+03 9.99930e-01 4.31664e-05 4.56483e-05 7.97695e-06 -2.50315e-06 9.32371e+04
6.60210e+02 9.99540e-01 1.06310e-01 1.28008e-01 6.15731e-03 -1.40132e-03 9.32371e+04
1.57100e+03 9.99980e-01 2.94726e-04 3.36330e-04 3.73268e-05 -9.65034e-06 9.32371e+04
1.53270e+03 4.69520e-03 1.56541e-04 1.66525e-04 1.99121e-05 -9.79798e-08 9.32371e+04
6.04500e+02 -1.83900e-03 6.96943e-02 8.09870e-02 3.55007e-03 -1.61044e-03 9.32371e+04
4.17460e+02 4.15500e-02 3.88009e-01 4.58372e-01 1.60265e-02 4.44395e-03 9.32371e+04
1.61120e+03 9.99980e-01 2.38714e-04 2.64294e-04 3.08065e-05 -4.92604e-06 9.32371e+04
2.96400e+03 -7.14120e-03 8.25963e-08 8.76633e-08 5.21488e-08 -5.60470e-09 9.32371e+04
1.32490e+03 1.00000e+00 1.21743e-03 1.43298e-03 1.02593e-04 1.77961e-05 9.32371e+04
2.62870e+03 1.76520e-03 4.32018e-07 4.88583e-07 2.16700e-07 -7.77158e-09 9.32371e+04
3.36800e+02 9.99980e-01 2.43625e+00 2.93375e+00 9.95669e-02 -4.79205e-02 9.32371e+04
4.31980e+02 1.00000e+00 8.36403e-01 9.78191e-01 4.37962e-02 8.50310e-03 9.32371e+04
1.98990e+03 -3.17930e-02 1.30982e-05 1.44466e-05 2.92193e-06 5.15978e-08 9.32371e+04
3.06840e+03 -2.67580e-01 4.47697e-08 5.12944e-08 4.08729e-08 -5.27388e-09 9.32371e+04
3.74950e+02 9.99980e-01 1.54512e+00 1.87330e+00 6.21812e-02 -1.24928e-02 9.32371e+04
4.60320e+02 9.97530e-01 6.13346e-01 7.44119e-01 2.70942e-02 -1.79534e-03 9.32371e+04
3.89080e+02 7.57110e-03 5.13092e-01 6.20204e-01 2.18129e-02 1.09803e-02 9.32371e+04
1.66370e+03 1.00000e+00 1.67733e-04 1.98177e-04 2.45961e-05 -5.85498e-06 9.32371e+04
5.68960e+02 1.00000e+00 2.23958e-01 2.58089e-01 1.20588e-02 -7.45246e-03 9.32371e+04
1.88490e+03 9.99980e-01 5.36053e-05 5.73487e-05 1.00666e-05 -4.19656e-06 9.32371e+04
6.73300e+02 1.00000e+00 9.86189e-02 1.10628e-01 5.16680e-03 -7.74702e-04 9.32371e+04
1.42260e+03 2.41460e-03 2.86309e-04 3.23800e-04 3.39617e-05 2.62672e-08 9.32371e+04
1.35590e+03 9.99870e-01 1.08847e-03 1.15553e-03 1.07862e-04 -2.73222e-05 9.32371e+04
1.93550e+03 -1.95120e-02 1.68920e-05 1.93764e-05 3.87535e-06 -1.41913e-06 9.32371e+04
7.81800e+02 1.00000e+00 4.21520e-02 4.76881e-02 2.88491e-03 1.40474e-03 9.32371e+04
6.36380e+02 -2.02970e-03 5.04846e-02 5.84494e-02 3.46682e-03 -9.65535e-04 9.32371e+04
9.12580e+02 9.99870e-01 1.61170e-02 1.85284e-02 1.21936e-03 -2.86581e-04 9.32371e+04
2.15860e+03 4.06190e-02 5.25391e-06 5.73463e-06 1.44874e-06 -3.92746e-08 9.32371e+04
9.95690e+02 9.47440e-03 4.00573e-03 4.51318e-03 3.17547e-04 -2.45269e-05 9.32371e+04
1.17220e+03 1.00000e+00 3.25361e-03 3.48749e-03 2.44236e-04 -9.46932e-05 9.32371e+04
1.26420e+03 1.00000e+00 1.79646e-03 2.07810e-03 1.52062e-04 7.61479e-05 9.32371e+04
2.06150e+03 -1.03900e-02 8.99441e-06 1.00178e-05 2.12242e-06 8.49327e-09 9.32371e+04
1.97100e+03 9.99680e-01 3.34605e-05 3.72371e-05 6.90627e-06 -2.45197e-07 9.32371e+04
2.43430e+02 1.00000e+00 8.77861e+00 1.08381e+01 3.32956e-01 3.33377e-01 9.32371e+04
1.52830e+03 3.22990e-02 1.62171e-04 1.76978e-04 2.11896e-05 -7.05055e-06 9.32371e+04
2.97690e+03 -2.22400e-01 7.38905e-08 8.08742e-08 5.69224e-08 -8.67702e-09 9.32371e+04
1.24710e+03 -3.15760e-01 7.75034e-04 8.62441e-04 7.94679e-05 -2.63587e-05 9.32371e+04
2.71440e+03 -6.33020e-03 2.87348e-07 3.07974e-07 1.50040e-07 -2.83673e-08 9.32371e+04
1.48040e+03 -7.29870e-03 2.00937e-04 2.29932e-04 2.51346e-05 3.83172e-06 9.32371e+04
2.57810e+03 3.63020e-02 5.76753e-07 6.42376e-07 2.72322e-07 -9.48409e-09 9.32371e+04
1.11540e+03 9.99970e-01 4.50029e-03 5.08564e-03 3.31262e-04 -2.12912e-04 9.32371e+04
4.18540e+02 9.99390e-01 9.65426e-01 1.11904e+00 4.19372e-02 -3.61257e-03 9.32371e+04
1.75960e+03 9.99920e-01 1.00478e-04 1.19720e-04 1.63855e-05 -3.07564e-07 9.32371e+04
2.06390e+03 9.98770e-01 1.96182e-05 2.14695e-05 4.89275e-06 -5.22745e-07 9.32371e+04
3.07010e+03 9.96590e-01 1.04859e-07 1.15767e-07 5.89830e-08 -1.04138e-08 9.32371e+04
1.76750e+03 -4.19350e-03 4.35154e-05 4.90093e-05 7.68943e-06 -1.86189e-06 9.32371e+04
2.93520e+03 9.99660e-01 2.04835e-07 2.28626e-07 1.13526e-07 -1.22394e-08 9.32371e+04
5.71390e+02 9.99240e-01 2.23439e-01 2.58747e-01 1.08973e-02 -1.33366e-03 9.32371e+04
1.54120e+03 1.00000e+00 3.59815e-04 4.04532e-04 4.23442e-05 -9.95109e-06 9.32371e+04
5.77890e+02 2.05000e-04 8.18902e-02 9.78452e-02 4.37148e-03 -2.32475e-03 9.32371e+04
5.77350e+02 1.32740e-02 8.20022e-02 9.87955e-02 4.26789e-03 -1.10377e-03 9.32371e+04
2.82110e+02 9.99920e-01 5.11186e+00 5.97513e+00 1.80934e-01 6.18291e-02 9.32371e+04
2.19670e+03 -7.73340e-02 4.32153e-06 4.73438e-06 1.21423e-06 -2.18220e-07 9.32371e+04
8.47070e+02 4.78580e-03 1.00858e-02 1.21034e-02 6.84770e-04 -4.01215e-05 9.32371e+04
2.77270e+03 9.99960e-01 4.77795e-07 5.08769e-07 2.19440e-07 -2.29881e-08 9.32371e+04
8.66300e+02 9.99980e-01 2.18908e-02 2.64377e-02 1.87957e-03 -1.69187e-03 9.32371e+04
1.29150e+03 -1.81870e-06 6.02676e-04 6.87596e-04 6.55920e-05 1.25735e-05 9.32371e+04
2.24280e+03 9.45330e-01 6.77699e-06 7.24437e-06 1.86473e-06 -3.30685e-07 9.32371e+04
3.89480e+02 1.00000e+00 1.31520e+00 1.56607e+00 5.79562e-02 -1.87133e-02 9.32371e+04
1.14900e+03 -1.65680e-03 1.39114e-03 1.68306e-03 1.43895e-04 -1.11218e-04 9.32371e+04
8.43820e+02 -2.32580e-02 1.05980e-02 1.20469e-02 7.82429e-04 -3.18274e-04 9.32371e+04
3.45600e+02 4.61340e-04 8.35358e-01 1.01431e+00 4.06122e-02 1.69577e-02 9.32371e+04
2.53790e+03 3.15950e-02 6.89800e-07 7.92171e-07 3.02348e-07 -2.53566e-08 9.32371e+04
9.01390e+02 1.00000e+00 1.81599e-02 2.00180e-02 1.26320e-03 -9.99787e-04 9.32371e+04
4.73340e+02 9.62570e-01 5.01467e-01 5.88470e-01 2.15933e-02 -7.45839e-03 9.32371e+04
2.32860e+03 2.05860e-03 2.09743e-06 2.29282e-06 7.08439e-07 -8.84007e-08 9.32371e+04
9.93540e+02 2.08030e-02 3.81256e-03 4.44930e-03 3.04364e-04 -1.84809e-04 9.32371e+04
2.27820e+03 1.00000e+00 6.32717e-06 6.77886e-06 1.93944e-06 -3.17166e-08 9.32371e+04
2.92550e+03 9.99690e-01 2.11115e-07 2.31309e-07 1.09191e-07 -1.02831e-08 9.32371e+04
9.02020e+02 1.30110e-03 7.29218e-03 8.03588e-03 5.32777e-04 1.83376e-04 9.32371e+04
1.23790e+03 -8.88370e-05 8.86015e-04 9.63148e-04 8.86968e-05 -3.84522e-05 9.32371e+04
9.78290e+02 -1.42670e-02 4.46005e-03 5.02154e-03 3.19473e-04 1.23563e-04 9.32371e+04
1.21570e+03 -7.18630e-02 9.74478e-04 1.08423e-03 9.40728e-05 -8.08541e-06 9.32371e+04
1.01630e+03 -4.32980e-03 3.40439e-03 3.94247e-03 2.51254e-04 7.90720e-05 9.32371e+04
1.59580e+03 1.00000e+00 2.59667e-04 2.91856e-04 3.53289e-05 -1.12644e-05 9.32371e+04
3.33450e+02 9.99990e-01 2.52115e+00 3.07285e+00 1.19720e-01 4.98278e-02 9.32371e+04
1.11200e+03 3.33840e-02 1.82976e-03 2.11723e-03 1.69213e-04 -7.89932e-06 9.32371e+04
1.75800e+03 9.99980e-01 1.09391e-04 1.15861e-04 1.62247e-05 -9.47785e-08 9.32371e+04
1.68010e+03 9.99980e-01 1.65848e-04 1.85448e-04 2.23515e-05 -2.20392e-06 9.32371e+04
1.86140e+03 2.86700e-03 2.51726e-05 2.85644e-05 5.03750e-06 -8.15203e-07 9.32371e+04
2.30080e+03 3.45950e-04 2.57657e-06 2.58981e-06 7.46361e-07 -6.09493e-08 9.32371e+04
9.27490e+02 -1.17920e-02 6.28006e-03 7.20537e-03 5.12284e-04 6.94324e-05 9.32371e+04
1.18050e+03 9.08860e-01 2.35920e-03 2.57598e-03 1.87050e-04 -6.05195e-05 9.32371e+04
2.35370e+03 -4.26820e-03 1.85091e-06 2.04806e-06 6.20456e-07 -8.35042e-08 9.32371e+04
1.39870e+03 -2.80220e-03 3.23096e-04 3.70565e-04 3.67155e-05 -1.16103e-05 9.32371e+04
2.22820e+03 9.99990e-01 8.23526e-06 9.26003e-06 2.39943e-06 -2.41706e-07 9.32371e+04
1.57780e+03 9.99900e-01 2.77796e-04 3.05923e-04 3.69486e-05 -2.23303e-06 9.32371e+04
1.31510e+03 -6.37170e-04 5.24570e-04 6.00193e-04 4.80907e-05 -7.61669e-07 9.32371e+04
3.12540e+03 9.98980e-01 7.87243e-08 8.72912e-08 4.39061e-08 -7.76681e-09 9.32371e+04
5.42800e+02 9.99990e-01 2.95943e-01 3.27410e-01 1.36971e-02 2.12393e-03 9.32371e+04
7.59550e+02 4.89260e-02 1.91815e-02 2.28279e-02 1.32496e-03 -7.17538e-04 9.32371e+04
7.92120e+02 -2.00890e-05 1.57049e-02 1.78509e-02 9.82910e-04 -9.63540e-05 9.32371e+04
