masses     LO_data     LO_up     LO_down     NLO_data     NLO_up     NLO_down
1.07580e+03 2.34222e-03 2.07979e-03 2.52201e-03 2.54969e-03 2.04924e-03 3.20502e-03
2.34510e+03 1.96038e-06 1.68844e-06 2.35170e-06 2.05107e-06 1.59723e-06 2.70466e-06
9.53510e+02 5.06091e-03 4.52235e-03 5.59120e-03 5.57007e-03 4.34602e-03 7.35505e-03
1.22040e+03 9.15346e-04 8.30682e-04 1.07912e-03 1.01659e-03 8.50396e-04 1.30897e-03
4.51350e+02 2.65333e-01 2.51492e-01 2.82862e-01 3.12046e-01 2.29170e-01 4.00809e-01
1.38770e+03 3.59673e-04 3.10482e-04 4.07031e-04 3.84561e-04 3.05855e-04 4.85062e-04
2.02940e+03 1.01978e-05 8.88029e-06 1.19804e-05 1.11265e-05 8.72006e-06 1.39858e-05
1.21070e+03 9.90363e-04 8.75986e-04 1.10672e-03 1.11050e-03 8.64987e-04 1.36710e-03
9.31760e+02 5.77305e-03 5.28053e-03 6.50349e-03 6.48935e-03 5.19218e-03 8.15098e-03
2.02730e+03 1.03616e-05 9.13955e-06 1.20197e-05 1.15358e-05 8.65775e-06 1.47580e-05
1.10350e+03 1.87060e-03 1.73192e-03 2.20390e-03 2.13187e-03 1.66653e-03 2.74132e-03
1.19700e+03 1.09645e-03 9.63327e-04 1.21692e-03 1.18473e-03 9.60812e-04 1.50499e-03
1.43440e+03 2.74763e-04 2.36702e-04 3.03583e-04 2.90089e-04 2.37062e-04 3.71588e-04
9.74360e+02 4.36388e-03 4.00741e-03 4.81411e-03 4.81977e-03 4.07217e-03 6.11600e-03
4.83130e+02 1.89488e-01 1.79096e-01 2.10589e-01 2.30900e-01 1.75520e-01 2.87456e-01
4.15970e+02 3.82397e-01 3.62925e-01 4.06686e-01 4.57321e-01 3.46700e-01 5.96134e-01
2.72560e+03 2.61762e-07 2.29732e-07 3.23125e-07 2.86356e-07 2.22702e-07 3.71501e-07
1.92030e+03 1.90843e-05 1.59949e-05 2.14746e-05 1.94330e-05 1.54091e-05 2.51690e-05
1.49050e+03 2.00109e-04 1.76269e-04 2.24748e-04 2.08453e-04 1.70555e-04 2.60868e-04
1.04430e+03 2.80643e-03 2.53079e-03 3.14420e-03 3.13080e-03 2.49174e-03 3.77819e-03
7.67890e+02 1.83565e-02 1.74991e-02 2.12439e-02 2.05623e-02 1.64155e-02 2.57349e-02
1.23720e+03 8.39514e-04 7.42271e-04 9.52484e-04 9.40639e-04 7.58085e-04 1.18492e-03
6.50160e+02 4.53612e-02 4.19035e-02 4.99535e-02 5.20591e-02 4.03761e-02 6.47381e-02
1.61710e+03 9.78934e-05 8.58320e-05 1.09801e-04 1.04176e-04 8.27846e-05 1.32565e-04
1.77180e+03 4.11843e-05 3.57608e-05 4.78358e-05 4.43472e-05 3.52253e-05 5.54906e-05
9.20440e+02 6.32563e-03 5.56726e-03 7.14290e-03 7.16595e-03 5.69679e-03 8.79145e-03
1.51660e+03 1.73996e-04 1.51349e-04 1.93330e-04 1.90465e-04 1.49183e-04 2.30445e-04
1.67610e+03 6.94958e-05 6.04286e-05 8.04152e-05 7.58140e-05 6.07132e-05 1.00424e-04
1.10820e+03 1.81766e-03 1.65459e-03 2.06146e-03 2.12225e-03 1.66484e-03 2.63584e-03
9.08500e+02 6.52059e-03 6.17128e-03 7.70352e-03 7.57337e-03 6.14014e-03 9.61985e-03
1.62550e+03 9.00201e-05 7.90419e-05 1.07076e-04 1.00435e-04 7.63984e-05 1.25093e-04
1.94770e+03 1.57193e-05 1.39564e-05 1.85245e-05 1.69309e-05 1.35823e-05 2.13848e-05
3.13030e+03 3.40809e-08 2.98510e-08 4.23825e-08 3.71603e-08 3.05703e-08 4.83371e-08
1.19390e+03 1.13228e-03 1.01249e-03 1.25138e-03 1.18654e-03 9.58501e-04 1.62973e-03
1.36600e+03 3.97486e-04 3.56660e-04 4.51727e-04 4.22282e-04 3.46085e-04 5.58898e-04
2.94450e+03 8.72003e-08 7.36011e-08 1.05558e-07 9.20607e-08 7.32817e-08 1.21404e-07
2.89870e+03 1.10796e-07 9.29387e-08 1.32123e-07 1.15118e-07 9.37407e-08 1.50737e-07
1.10210e+03 1.99277e-03 1.75663e-03 2.20619e-03 2.13651e-03 1.66835e-03 2.71140e-03
2.42990e+02 3.44622e+00 3.36355e+00 3.52575e+00 4.33962e+00 2.96290e+00 5.86853e+00
7.05700e+02 2.91918e-02 2.61310e-02 3.13048e-02 3.35123e-02 2.65275e-02 4.32760e-02
2.17970e+03 4.62103e-06 3.91584e-06 5.53049e-06 5.05413e-06 3.79044e-06 6.25756e-06
2.39650e+03 1.49108e-06 1.28419e-06 1.72944e-06 1.53547e-06 1.18311e-06 2.06642e-06
1.70700e+03 5.85675e-05 5.26134e-05 6.75126e-05 6.43521e-05 5.00180e-05 8.13305e-05
2.37240e+03 1.65847e-06 1.41650e-06 1.95139e-06 1.80400e-06 1.43008e-06 2.34896e-06
3.02530e+03 5.90978e-08 4.92961e-08 7.07364e-08 6.31543e-08 4.86207e-08 8.19212e-08
3.95580e+02 4.77128e-01 4.56045e-01 5.06553e-01 5.63206e-01 4.30937e-01 7.43076e-01
1.90330e+03 2.06476e-05 1.77536e-05 2.39128e-05 2.16634e-05 1.67647e-05 2.85798e-05
1.95710e+03 1.54954e-05 1.31247e-05 1.78357e-05 1.61053e-05 1.31237e-05 2.07867e-05
6.36230e+02 5.09260e-02 4.80512e-02 5.53142e-02 5.80641e-02 4.43113e-02 7.40841e-02
1.03920e+03 2.85549e-03 2.53032e-03 3.22037e-03 3.15967e-03 2.52777e-03 3.97534e-03
1.32110e+03 5.12835e-04 4.56444e-04 5.87161e-04 5.61079e-04 4.59083e-04 7.14923e-04
2.10260e+03 7.19436e-06 6.08068e-06 8.37940e-06 7.37420e-06 5.90126e-06 9.49811e-06
2.43900e+03 1.16219e-06 1.00662e-06 1.36125e-06 1.21580e-06 1.00282e-06 1.61281e-06
2.40580e+03 1.41009e-06 1.20225e-06 1.67692e-06 1.44928e-06 1.17732e-06 1.87956e-06
3.21260e+02 1.14764e+00 1.08942e+00 1.18091e+00 1.35393e+00 1.02981e+00 1.84995e+00
1.20580e+03 1.01060e-03 9.03551e-04 1.16114e-03 1.15769e-03 9.04257e-04 1.43258e-03
4.57280e+02 2.53817e-01 2.37100e-01 2.66672e-01 2.93480e-01 2.23064e-01 3.77073e-01
2.06750e+03 8.37825e-06 7.12376e-06 9.76068e-06 9.02129e-06 7.09042e-06 1.17060e-05
1.17310e+03 1.27017e-03 1.10230e-03 1.43135e-03 1.35154e-03 1.08097e-03 1.71965e-03
2.36710e+03 1.69761e-06 1.47342e-06 2.03403e-06 1.85486e-06 1.44537e-06 2.35836e-06
1.03190e+03 3.03424e-03 2.70816e-03 3.36768e-03 3.33856e-03 2.78072e-03 4.19169e-03
8.21470e+02 1.23992e-02 1.11573e-02 1.38100e-02 1.38243e-02 1.12048e-02 1.72157e-02
1.08710e+03 2.15569e-03 1.92201e-03 2.40331e-03 2.31946e-03 1.80583e-03 2.97510e-03
1.53440e+03 1.54877e-04 1.35203e-04 1.77666e-04 1.61104e-04 1.26737e-04 2.07846e-04
1.11260e+03 1.82455e-03 1.61002e-03 2.00433e-03 1.98271e-03 1.60907e-03 2.59383e-03
2.34740e+03 1.90110e-06 1.61869e-06 2.27913e-06 2.06332e-06 1.52832e-06 2.62760e-06
2.25130e+03 3.26562e-06 2.75193e-06 3.69482e-06 3.37936e-06 2.68768e-06 4.33543e-06
1.25300e+03 7.68575e-04 6.92941e-04 8.63840e-04 8.77495e-04 6.61167e-04 1.05668e-03
5.19460e+02 1.37902e-01 1.31028e-01 1.49186e-01 1.63199e-01 1.23510e-01 2.09507e-01
1.76620e+03 4.18329e-05 3.69563e-05 4.89440e-05 4.58760e-05 3.66746e-05 5.81588e-05
1.50640e+03 1.76534e-04 1.62035e-04 2.03296e-04 1.96361e-04 1.49246e-04 2.44266e-04
1.53420e+03 1.51433e-04 1.37080e-04 1.73741e-04 1.68980e-04 1.30931e-04 2.11714e-04
1.96740e+03 1.42417e-05 1.25722e-05 1.65922e-05 1.56083e-05 1.21639e-05 1.99096e-05
1.81280e+03 3.31629e-05 2.88042e-05 3.78526e-05 3.53006e-05 2.74089e-05 4.51519e-05
2.03840e+03 9.92345e-06 8.59215e-06 1.12842e-05 1.06215e-05 8.28600e-06 1.36515e-05
8.28280e+02 1.20117e-02 1.06499e-02 1.28042e-02 1.31003e-02 1.06705e-02 1.65931e-02
2.44000e+03 1.13066e-06 1.01402e-06 1.38550e-06 1.26887e-06 9.81830e-07 1.63973e-06
2.91170e+03 1.03399e-07 8.66504e-08 1.21865e-07 1.10291e-07 8.62865e-08 1.41005e-07
2.51880e+03 7.77768e-07 6.75290e-07 9.44347e-07 8.12915e-07 6.64970e-07 1.09447e-06
1.04220e+03 2.84172e-03 2.58463e-03 3.06184e-03 3.08145e-03 2.34243e-03 4.10941e-03
7.68220e+02 1.78542e-02 1.70407e-02 1.95400e-02 2.00130e-02 1.66335e-02 2.61346e-02
2.22790e+03 3.63741e-06 3.19256e-06 4.28288e-06 3.85362e-06 2.98355e-06 4.79439e-06
9.62550e+02 4.82708e-03 4.36670e-03 5.27640e-03 5.09864e-03 4.28118e-03 6.70068e-03
3.17910e+02 1.19695e+00 1.15320e+00 1.25080e+00 1.45166e+00 1.03748e+00 1.89235e+00
5.88030e+02 7.66089e-02 7.17151e-02 7.99216e-02 8.46570e-02 6.62761e-02 1.11360e-01
6.07960e+02 6.42700e-02 5.90969e-02 6.74495e-02 7.10374e-02 5.51998e-02 9.32068e-02
1.38560e+03 3.51679e-04 3.18529e-04 3.89680e-04 3.91870e-04 3.08887e-04 4.84364e-04
5.17470e+02 1.39426e-01 1.31188e-01 1.53275e-01 1.66878e-01 1.31568e-01 2.09813e-01
2.76480e+03 2.18188e-07 1.82749e-07 2.64635e-07 2.28034e-07 1.76097e-07 2.99037e-07
3.03110e+02 1.44017e+00 1.40060e+00 1.49541e+00 1.77966e+00 1.33369e+00 2.32745e+00
1.10350e+03 1.86434e-03 1.74625e-03 2.09138e-03 2.13768e-03 1.71908e-03 2.69997e-03
7.10800e+02 2.81245e-02 2.57763e-02 3.05989e-02 3.23947e-02 2.62609e-02 4.02631e-02
1.17920e+03 1.22742e-03 1.07508e-03 1.38052e-03 1.27844e-03 1.06948e-03 1.70318e-03
1.70920e+03 5.77607e-05 4.98366e-05 6.76302e-05 6.31961e-05 4.85649e-05 8.06120e-05
4.09470e+02 4.04693e-01 3.84271e-01 4.33871e-01 4.89511e-01 3.60439e-01 6.33036e-01
7.81440e+02 1.64589e-02 1.53811e-02 1.77907e-02 1.85617e-02 1.40393e-02 2.30904e-02
3.48660e+02 8.16682e-01 7.77921e-01 8.55420e-01 9.81759e-01 7.23157e-01 1.30413e+00
2.15860e+03 5.29548e-06 4.48162e-06 6.03550e-06 5.42528e-06 4.33635e-06 7.07272e-06
2.34620e+03 1.95484e-06 1.61566e-06 2.26880e-06 2.02001e-06 1.57555e-06 2.64002e-06
6.48730e+02 4.58680e-02 4.21537e-02 4.91098e-02 5.13834e-02 4.15522e-02 6.68131e-02
1.50890e+03 1.77449e-04 1.57533e-04 2.07987e-04 1.92897e-04 1.47175e-04 2.46728e-04
7.28620e+02 2.43840e-02 2.28776e-02 2.63614e-02 2.84864e-02 2.19072e-02 3.44521e-02
1.14240e+03 1.54804e-03 1.36632e-03 1.68724e-03 1.66468e-03 1.36459e-03 2.08341e-03
1.47900e+03 2.11459e-04 1.83297e-04 2.37240e-04 2.27394e-04 1.87280e-04 2.95989e-04
2.66990e+03 3.62867e-07 2.98099e-07 4.13938e-07 3.71276e-07 2.87078e-07 4.78385e-07
6.36080e+02 4.86980e-02 4.75009e-02 5.51205e-02 5.81548e-02 4.47569e-02 7.40345e-02
2.33250e+03 2.06005e-06 1.76531e-06 2.37430e-06 2.19705e-06 1.71613e-06 2.80344e-06
1.46150e+03 2.32516e-04 2.09256e-04 2.67977e-04 2.45594e-04 2.08691e-04 3.15756e-04
9.14440e+02 6.52794e-03 5.78496e-03 7.39288e-03 7.11369e-03 5.63566e-03 9.17883e-03
2.03150e+03 1.03366e-05 8.85986e-06 1.15887e-05 1.09460e-05 8.70101e-06 1.36512e-05
1.05010e+03 2.72270e-03 2.53130e-03 3.07156e-03 3.03421e-03 2.42581e-03 3.69225e-03
7.11340e+02 2.93367e-02 2.60233e-02 3.06854e-02 3.17093e-02 2.50118e-02 3.87333e-02
1.04760e+03 2.69506e-03 2.47374e-03 3.12978e-03 3.08266e-03 2.44872e-03 3.93602e-03
1.41180e+03 3.05912e-04 2.70911e-04 3.44692e-04 3.33061e-04 2.65419e-04 4.31169e-04
1.99120e+03 1.23850e-05 1.08084e-05 1.51561e-05 1.34340e-05 1.08496e-05 1.71919e-05
1.96490e+03 1.44166e-05 1.23354e-05 1.73133e-05 1.52572e-05 1.23796e-05 1.97444e-05
6.48870e+02 4.42225e-02 4.05380e-02 4.92141e-02 5.14864e-02 4.13436e-02 6.80366e-02
1.21530e+03 9.70214e-04 8.53993e-04 1.10673e-03 1.07475e-03 8.32886e-04 1.37680e-03
6.18660e+02 5.93180e-02 5.45413e-02 6.41403e-02 6.75532e-02 5.33785e-02 8.36861e-02
1.38470e+03 3.61631e-04 3.13544e-04 4.07490e-04 3.92420e-04 3.17463e-04 5.05919e-04
1.95000e+03 1.54348e-05 1.35882e-05 1.85076e-05 1.72130e-05 1.30908e-05 2.21724e-05
2.40160e+03 1.44363e-06 1.22842e-06 1.68870e-06 1.50335e-06 1.19129e-06 1.95863e-06
1.64830e+03 8.23169e-05 7.19551e-05 9.35485e-05 8.82325e-05 6.79743e-05 1.12851e-04
9.40720e+02 5.61696e-03 5.00250e-03 6.03653e-03 6.16837e-03 4.95874e-03 7.50165e-03
1.20890e+03 9.96529e-04 9.00623e-04 1.15107e-03 1.10727e-03 8.88701e-04 1.41776e-03
3.38470e+03 1.07483e-08 9.01685e-09 1.24871e-08 1.16018e-08 8.91377e-09 1.46519e-08
1.13910e+03 1.52580e-03 1.37920e-03 1.78495e-03 1.71938e-03 1.36207e-03 2.24604e-03
1.02380e+03 3.19948e-03 2.87568e-03 3.46046e-03 3.43890e-03 2.77684e-03 4.45345e-03
1.53060e+03 1.55978e-04 1.37621e-04 1.77225e-04 1.70858e-04 1.33256e-04 2.10309e-04
1.02370e+03 3.26071e-03 2.86874e-03 3.42303e-03 3.55793e-03 2.84381e-03 4.43230e-03
2.66870e+03 3.41665e-07 3.00074e-07 4.21382e-07 3.70741e-07 3.09521e-07 4.86336e-07
1.39270e+03 3.48868e-04 3.02385e-04 3.87324e-04 3.83802e-04 3.03726e-04 4.82399e-04
2.97060e+03 7.53394e-08 6.42858e-08 9.07515e-08 8.17561e-08 6.29898e-08 1.07496e-07
1.37240e+03 3.85300e-04 3.40491e-04 4.54019e-04 4.06294e-04 3.29199e-04 5.32556e-04
1.12710e+03 1.61964e-03 1.49079e-03 1.90211e-03 1.82387e-03 1.47462e-03 2.27314e-03
1.09130e+03 2.09160e-03 1.81539e-03 2.29225e-03 2.30636e-03 1.83030e-03 2.94201e-03
1.77930e+02 1.09573e+01 1.05828e+01 1.09374e+01 1.46072e+01 9.60861e+00 1.87972e+01
4.43670e+02 2.86668e-01 2.70310e-01 3.06491e-01 3.37357e-01 2.62395e-01 4.33272e-01
2.26030e+03 2.98513e-06 2.52971e-06 3.54286e-06 3.06379e-06 2.59950e-06 4.12025e-06
2.60510e+03 4.99589e-07 4.14591e-07 5.86039e-07 5.30027e-07 4.16828e-07 6.80023e-07
1.92530e+03 1.83641e-05 1.57615e-05 2.06151e-05 1.93573e-05 1.51385e-05 2.46175e-05
6.60210e+02 4.10961e-02 3.77698e-02 4.57919e-02 4.73324e-02 3.75738e-02 6.16693e-02
1.57100e+03 1.25837e-04 1.10718e-04 1.43404e-04 1.33282e-04 1.04205e-04 1.70603e-04
1.53270e+03 1.55380e-04 1.34261e-04 1.74592e-04 1.68921e-04 1.33255e-04 2.11726e-04
6.04500e+02 6.73078e-02 6.00928e-02 6.93756e-02 7.54673e-02 5.83851e-02 9.84066e-02
4.17460e+02 3.79724e-01 3.58875e-01 4.03377e-01 4.56716e-01 3.34279e-01 5.82249e-01
1.61120e+03 1.01043e-04 8.64472e-05 1.13414e-04 1.06289e-04 8.49194e-05 1.34551e-04
2.96400e+03 7.97317e-08 6.70325e-08 9.47986e-08 8.38661e-08 6.66251e-08 1.08535e-07
1.32490e+03 5.08457e-04 4.47251e-04 5.61427e-04 5.46632e-04 4.28251e-04 6.94556e-04
2.62870e+03 4.38901e-07 3.64968e-07 5.34234e-07 4.66398e-07 3.70596e-07 5.96566e-07
3.36800e+02 9.33025e-01 9.02686e-01 9.96559e-01 1.11653e+00 8.52685e-01 1.49266e+00
4.31980e+02 3.21765e-01 3.03488e-01 3.47783e-01 3.83291e-01 2.90854e-01 4.89532e-01
1.98990e+03 1.25062e-05 1.10386e-05 1.47430e-05 1.36218e-05 1.06969e-05 1.79716e-05
3.06840e+03 4.78764e-08 3.97942e-08 5.67961e-08 5.23013e-08 3.98879e-08 6.52959e-08
3.74950e+02 5.93729e-01 5.72759e-01 6.31501e-01 7.33765e-01 5.39135e-01 9.36893e-01
4.60320e+02 2.46465e-01 2.28025e-01 2.56836e-01 2.82219e-01 2.17795e-01 3.70425e-01
3.89080e+02 5.14510e-01 4.87360e-01 5.36630e-01 6.19602e-01 4.69647e-01 7.99611e-01
1.66370e+03 7.49527e-05 6.66761e-05 8.47516e-05 8.02797e-05 6.57425e-05 1.02720e-04
5.68960e+02 8.86921e-02 8.34623e-02 9.59475e-02 1.01065e-01 8.09318e-02 1.31387e-01
1.88490e+03 2.22139e-05 1.95326e-05 2.64673e-05 2.38552e-05 1.92193e-05 3.02624e-05
6.73300e+02 3.78681e-02 3.35028e-02 4.11820e-02 4.16857e-02 3.35724e-02 5.45855e-02
1.42260e+03 2.93442e-04 2.51652e-04 3.18093e-04 3.11226e-04 2.44990e-04 3.98603e-04
1.35590e+03 4.20552e-04 3.89616e-04 4.87908e-04 4.68008e-04 3.76273e-04 5.78807e-04
1.93550e+03 1.71228e-05 1.47791e-05 1.89735e-05 1.82713e-05 1.46513e-05 2.33177e-05
7.81800e+02 1.60972e-02 1.52379e-02 1.76543e-02 1.88610e-02 1.48381e-02 2.37886e-02
6.36380e+02 5.12411e-02 4.73603e-02 5.51514e-02 5.71098e-02 4.45638e-02 7.42111e-02
9.12580e+02 6.79909e-03 6.06188e-03 7.52214e-03 7.54935e-03 5.94822e-03 9.33738e-03
2.15860e+03 5.15362e-06 4.46809e-06 6.06946e-06 5.48902e-06 4.26791e-06 7.16944e-06
9.95690e+02 3.85127e-03 3.25453e-03 4.14944e-03 4.27052e-03 3.31087e-03 5.57999e-03
1.17220e+03 1.24850e-03 1.12376e-03 1.40180e-03 1.35947e-03 1.09427e-03 1.69908e-03
1.26420e+03 7.48588e-04 6.56790e-04 8.14561e-04 7.90102e-04 6.13452e-04 1.03697e-03
2.06150e+03 8.92224e-06 7.60982e-06 9.91314e-06 9.23433e-06 7.50503e-06 1.19834e-05
1.97100e+03 1.42511e-05 1.20857e-05 1.67924e-05 1.53902e-05 1.20052e-05 1.89165e-05
2.43430e+02 3.42189e+00 3.32491e+00 3.46490e+00 4.33853e+00 3.10396e+00 5.75385e+00
1.52830e+03 1.60917e-04 1.40737e-04 1.78678e-04 1.71433e-04 1.31822e-04 2.15562e-04
2.97690e+03 7.31490e-08 6.24971e-08 8.93997e-08 8.00466e-08 6.20282e-08 1.01921e-07
1.24710e+03 7.79136e-04 7.24256e-04 9.25187e-04 8.85065e-04 7.06552e-04 1.13399e-03
2.71440e+03 2.89160e-07 2.38853e-07 3.44389e-07 3.01338e-07 2.36285e-07 3.86481e-07
1.48040e+03 2.03937e-04 1.84393e-04 2.37331e-04 2.26448e-04 1.74453e-04 2.88083e-04
2.57810e+03 5.71434e-07 4.79890e-07 6.66354e-07 5.88771e-07 4.64984e-07 7.62395e-07
1.11540e+03 1.79597e-03 1.58568e-03 1.95893e-03 1.99468e-03 1.57163e-03 2.52244e-03
4.18540e+02 3.75137e-01 3.51290e-01 3.93682e-01 4.44148e-01 3.42615e-01 5.59848e-01
1.75960e+03 4.53508e-05 3.96968e-05 5.18123e-05 4.74023e-05 3.75687e-05 6.03963e-05
2.06390e+03 8.83295e-06 7.30266e-06 1.00285e-05 8.93659e-06 7.13665e-06 1.17081e-05
3.07010e+03 4.77134e-08 3.87189e-08 5.42113e-08 5.15174e-08 3.92757e-08 6.31987e-08
1.76750e+03 4.15410e-05 3.72036e-05 4.84994e-05 4.75469e-05 3.68621e-05 5.88525e-05
2.93520e+03 9.00750e-08 7.79878e-08 1.09755e-07 9.63272e-08 7.78189e-08 1.27067e-07
5.71390e+02 8.71496e-02 8.10242e-02 9.36334e-02 9.99046e-02 7.71850e-02 1.26594e-01
1.54120e+03 1.52033e-04 1.27449e-04 1.63927e-04 1.58051e-04 1.23302e-04 2.02766e-04
5.77890e+02 8.21601e-02 7.92904e-02 8.81675e-02 9.38115e-02 7.54182e-02 1.22920e-01
5.77350e+02 8.09052e-02 7.64450e-02 8.93877e-02 9.49952e-02 7.56532e-02 1.23168e-01
2.82110e+02 1.92504e+00 1.85002e+00 1.99326e+00 2.38765e+00 1.65783e+00 3.16197e+00
2.19670e+03 4.21178e-06 3.57831e-06 5.09139e-06 4.53603e-06 3.61693e-06 5.89566e-06
8.47070e+02 1.00087e-02 9.85528e-03 1.11653e-02 1.15926e-02 9.03834e-03 1.50111e-02
2.77270e+03 2.11346e-07 1.79661e-07 2.44293e-07 2.21030e-07 1.72496e-07 2.83702e-07
8.66300e+02 9.19300e-03 8.21610e-03 9.85678e-03 1.03865e-02 8.31217e-03 1.29350e-02
1.29150e+03 6.23150e-04 5.50770e-04 7.11128e-04 6.61964e-04 5.43462e-04 8.40856e-04
2.24280e+03 3.32638e-06 2.85387e-06 3.89614e-06 3.48117e-06 2.82034e-06 4.50837e-06
3.89480e+02 5.14784e-01 4.81436e-01 5.44608e-01 6.34928e-01 4.49643e-01 7.95054e-01
1.14900e+03 1.45318e-03 1.28668e-03 1.60743e-03 1.58386e-03 1.30486e-03 1.99890e-03
8.43820e+02 1.03840e-02 9.74701e-03 1.20905e-02 1.19961e-02 9.40837e-03 1.48858e-02
3.45600e+02 8.46069e-01 8.01121e-01 8.71749e-01 1.04791e+00 7.60219e-01 1.35661e+00
2.53790e+03 7.09389e-07 6.10734e-07 8.31236e-07 7.37356e-07 5.87388e-07 9.66046e-07
9.01390e+02 7.26814e-03 6.10667e-03 8.09155e-03 7.93041e-03 6.20421e-03 1.02072e-02
4.73340e+02 2.13088e-01 1.99509e-01 2.25812e-01 2.46123e-01 1.83170e-01 3.29642e-01
2.32860e+03 2.12068e-06 1.78556e-06 2.49286e-06 2.22252e-06 1.81643e-06 2.89303e-06
9.93540e+02 3.86658e-03 3.57482e-03 4.29953e-03 4.43250e-03 3.37146e-03 5.50633e-03
2.27820e+03 2.78230e-06 2.33803e-06 3.16841e-06 2.85081e-06 2.33170e-06 3.80480e-06
2.92550e+03 9.46608e-08 8.03717e-08 1.15818e-07 1.05602e-07 8.01921e-08 1.31062e-07
9.02020e+02 7.12226e-03 6.44702e-03 7.95422e-03 8.05705e-03 6.29807e-03 9.91610e-03
1.23790e+03 8.41668e-04 7.59404e-04 9.68269e-04 9.34946e-04 7.45442e-04 1.17432e-03
9.78290e+02 4.36479e-03 3.85773e-03 4.80678e-03 4.73133e-03 3.85197e-03 6.06510e-03
1.21570e+03 9.81933e-04 8.74318e-04 1.04579e-03 1.07061e-03 8.73811e-04 1.33425e-03
1.01630e+03 3.38348e-03 3.12830e-03 3.70976e-03 3.79027e-03 2.96162e-03 4.72214e-03
1.59580e+03 1.09267e-04 9.84867e-05 1.26318e-04 1.20475e-04 9.33286e-05 1.51321e-04
3.33450e+02 9.76591e-01 9.30998e-01 1.00788e+00 1.18709e+00 8.65764e-01 1.53944e+00
1.11200e+03 1.89377e-03 1.62524e-03 2.02608e-03 2.03444e-03 1.58716e-03 2.61169e-03
1.75800e+03 4.41391e-05 3.99774e-05 5.12846e-05 4.73242e-05 3.72032e-05 6.00016e-05
1.68010e+03 6.86465e-05 6.01344e-05 7.72408e-05 7.47608e-05 5.91806e-05 9.33294e-05
1.86140e+03 2.60939e-05 2.16188e-05 2.95178e-05 2.72048e-05 2.16406e-05 3.53899e-05
2.30080e+03 2.39861e-06 2.11844e-06 2.88004e-06 2.51133e-06 2.04584e-06 3.34887e-06
9.27490e+02 5.97506e-03 5.50992e-03 6.83695e-03 6.54981e-03 5.30252e-03 8.53496e-03
1.18050e+03 1.21025e-03 1.05667e-03 1.33469e-03 1.28280e-03 1.02656e-03 1.66933e-03
2.35370e+03 1.85705e-06 1.61343e-06 2.20192e-06 1.95933e-06 1.56978e-06 2.55480e-06
1.39870e+03 3.33114e-04 2.97472e-04 3.82781e-04 3.53398e-04 2.81795e-04 4.57827e-04
2.22820e+03 3.59110e-06 3.10667e-06 4.26960e-06 3.92742e-06 2.93926e-06 4.86680e-06
1.57780e+03 1.17921e-04 1.06620e-04 1.36309e-04 1.29253e-04 1.07921e-04 1.64523e-04
1.31510e+03 5.30086e-04 4.72627e-04 6.06783e-04 5.67849e-04 4.57400e-04 7.40836e-04
3.12540e+03 3.58040e-08 3.00593e-08 4.23084e-08 3.73715e-08 2.96641e-08 4.80327e-08
5.42800e+02 1.11127e-01 1.04015e-01 1.17689e-01 1.29169e-01 1.01639e-01 1.67480e-01
7.59550e+02 1.97942e-02 1.76376e-02 2.08413e-02 2.24549e-02 1.75099e-02 2.83117e-02
7.92120e+02 1.49526e-02 1.40337e-02 1.65846e-02 1.72618e-02 1.37895e-02 2.17703e-02
2.03250e+03 1.00755e-05 8.70445e-06 1.20948e-05 1.07624e-05 8.72696e-06 1.40601e-05
2.38610e+03 1.48928e-06 1.32101e-06 1.90625e-06 1.71418e-06 1.29844e-06 2.15241e-06
1.05620e+03 2.62517e-03 2.37037e-03 2.79277e-03 2.86975e-03 2.33141e-03 3.67380e-03
1.00860e+03 3.51889e-03 3.14492e-03 3.90231e-03 3.94637e-03 3.09156e-03 4.96804e-03
1.25560e+02 3.69188e+01 3.69111e+01 3.54058e+01 5.19611e+01 3.31296e+01 6.92188e+01
2.84610e+03 1.45388e-07 1.24109e-07 1.73354e-07 1.49613e-07 1.19544e-07 1.98525e-07
2.01740e+03 1.12143e-05 9.53159e-06 1.28695e-05 1.18353e-05 9.36628e-06 1.56259e-05
8.72140e+02 8.70905e-03 7.81812e-03 9.31903e-03 9.56651e-03 7.61631e-03 1.24486e-02
2.72520e+03 2.64662e-07 2.24017e-07 3.13589e-07 2.79450e-07 2.15001e-07 3.69320e-07
2.16860e+03 4.91102e-06 4.17842e-06 6.07456e-06 5.11315e-06 4.06574e-06 6.95809e-06
1.98840e+02 7.28089e+00 7.12232e+00 7.46066e+00 9.58405e+00 6.51668e+00 1.28147e+01
1.54620e+03 1.47106e-04 1.28924e-04 1.63007e-04 1.53655e-04 1.23165e-04 1.90132e-04
1.44920e+03 2.49195e-04 2.20371e-04 2.80347e-04 2.68002e-04 2.13469e-04 3.46325e-04
1.35660e+03 4.08955e-04 3.78106e-04 4.63378e-04 4.52796e-04 3.77569e-04 6.00575e-04
2.72610e+03 2.64936e-07 2.23046e-07 3.23907e-07 2.84599e-07 2.18926e-07 3.64839e-07
1.79830e+03 3.58278e-05 3.06584e-05 4.20613e-05 3.85285e-05 3.04879e-05 4.99659e-05
2.10690e+03 6.95443e-06 6.03397e-06 8.07240e-06 7.19489e-06 5.64546e-06 9.55190e-06
