masses     LO_data     LO_up     LO_down     NLO_data     NLO_up     NLO_down
3.04890e+03 1.17053e-07 9.83700e-08 1.38843e-07 1.24488e-07 9.62919e-08 1.63448e-07
1.29860e+03 1.43391e-03 1.29799e-03 1.64338e-03 1.58689e-03 1.20120e-03 2.04461e-03
2.71750e+03 6.10217e-07 5.24624e-07 7.55908e-07 6.55481e-07 5.07510e-07 8.62463e-07
1.29380e+03 1.45529e-03 1.34039e-03 1.62596e-03 1.60938e-03 1.26846e-03 2.08294e-03
1.11080e+03 4.58039e-03 4.04019e-03 5.07029e-03 4.98716e-03 3.98707e-03 6.54385e-03
2.52380e+03 1.71200e-06 1.43853e-06 2.06730e-06 1.75546e-06 1.36991e-06 2.29045e-06
9.08470e+02 1.71988e-02 1.46384e-02 1.89510e-02 1.88331e-02 1.51366e-02 2.38444e-02
1.28380e+03 1.59457e-03 1.37739e-03 1.79357e-03 1.74426e-03 1.31926e-03 2.20603e-03
1.56920e+03 2.95948e-04 2.75760e-04 3.46596e-04 3.25012e-04 2.58610e-04 4.11813e-04
1.33720e+03 1.21302e-03 1.02982e-03 1.28875e-03 1.26463e-03 9.84879e-04 1.60220e-03
1.71600e+02 3.32560e+01 3.27932e+01 3.33930e+01 4.36146e+01 2.89116e+01 6.04749e+01
8.92400e+02 1.89183e-02 1.77161e-02 2.13163e-02 2.15576e-02 1.63229e-02 2.70832e-02
2.74520e+03 5.44240e-07 4.63350e-07 6.47013e-07 5.65229e-07 4.42498e-07 7.37587e-07
3.54230e+02 1.98427e+00 1.89254e+00 2.12076e+00 2.40632e+00 1.78212e+00 3.19274e+00
1.45330e+03 5.88483e-04 5.26996e-04 6.90025e-04 6.31447e-04 4.89819e-04 8.17539e-04
1.38900e+03 8.50014e-04 7.72586e-04 9.84922e-04 9.33095e-04 7.35046e-04 1.19125e-03
1.89770e+03 4.99990e-05 4.19497e-05 5.65499e-05 5.23314e-05 4.09779e-05 6.74786e-05
2.42960e+03 2.77351e-06 2.35765e-06 3.29175e-06 2.91679e-06 2.21234e-06 3.91245e-06
2.45330e+03 2.45705e-06 2.09842e-06 2.96823e-06 2.62170e-06 2.02836e-06 3.31205e-06
3.00870e+02 3.91483e+00 3.74470e+00 4.09257e+00 5.00347e+00 3.47052e+00 6.37737e+00
2.89880e+03 2.46171e-07 2.05257e-07 2.98631e-07 2.56839e-07 2.01441e-07 3.40235e-07
6.01890e+02 1.70064e-01 1.58334e-01 1.86872e-01 1.98398e-01 1.49910e-01 2.54326e-01
3.43170e+03 1.95176e-08 1.60133e-08 2.33865e-08 2.13386e-08 1.71483e-08 2.68575e-08
3.03000e+03 1.31680e-07 1.06973e-07 1.58012e-07 1.34427e-07 1.07835e-07 1.71900e-07
9.88480e+02 9.82231e-03 8.84482e-03 1.12866e-02 1.10275e-02 8.92818e-03 1.41899e-02
3.42580e+03 1.96539e-08 1.71790e-08 2.39850e-08 2.15639e-08 1.72908e-08 2.77158e-08
1.83400e+03 6.86293e-05 5.98741e-05 8.23257e-05 7.43697e-05 5.75760e-05 9.77821e-05
1.53800e+03 3.57673e-04 3.15959e-04 4.21522e-04 3.91749e-04 2.99266e-04 4.97350e-04
1.44970e+02 6.06026e+01 6.06772e+01 5.99774e+01 8.50827e+01 5.12225e+01 1.16858e+02
2.88980e+03 2.60414e-07 2.17995e-07 3.03849e-07 2.67882e-07 2.11217e-07 3.59011e-07
9.93010e+02 9.65147e-03 8.73575e-03 1.10427e-02 1.04807e-02 8.36865e-03 1.32281e-02
9.60600e+02 1.20731e-02 1.10372e-02 1.34295e-02 1.32373e-02 1.04637e-02 1.65213e-02
3.23630e+03 4.80426e-08 4.05483e-08 5.63839e-08 4.98062e-08 4.01605e-08 6.51145e-08
2.83400e+03 3.35594e-07 2.92302e-07 4.01477e-07 3.54305e-07 2.80899e-07 4.71606e-07
1.25980e+03 1.81688e-03 1.62373e-03 2.04847e-03 2.03493e-03 1.59618e-03 2.60842e-03
1.15070e+03 3.64717e-03 3.12735e-03 4.09851e-03 3.83095e-03 3.15223e-03 4.95179e-03
1.15850e+03 3.31752e-03 2.99140e-03 3.69790e-03 3.74276e-03 2.87635e-03 4.86680e-03
7.82710e+02 4.03629e-02 3.78885e-02 4.60737e-02 4.63218e-02 3.56417e-02 6.03818e-02
2.31940e+03 5.15436e-06 4.49693e-06 5.76294e-06 5.41040e-06 4.02276e-06 6.77178e-06
7.36090e+02 5.89838e-02 5.47909e-02 6.55275e-02 6.62869e-02 5.06930e-02 8.51656e-02
3.29110e+03 3.68475e-08 3.02387e-08 4.39800e-08 3.94657e-08 3.17341e-08 5.06469e-08
2.32440e+03 4.96217e-06 4.12246e-06 5.86799e-06 5.07141e-06 3.99249e-06 6.78233e-06
1.01890e+03 7.98766e-03 7.56178e-03 9.50260e-03 9.26834e-03 6.97460e-03 1.14501e-02
2.00150e+03 2.78981e-05 2.39798e-05 3.24891e-05 2.97360e-05 2.31711e-05 3.82808e-05
9.67660e+02 1.12256e-02 1.01578e-02 1.31253e-02 1.23937e-02 9.89095e-03 1.58398e-02
1.01940e+03 8.39078e-03 7.40915e-03 9.18052e-03 9.03698e-03 6.99721e-03 1.14629e-02
2.63980e+03 9.45625e-07 7.92319e-07 1.10897e-06 9.66670e-07 7.62907e-07 1.27686e-06
2.28870e+03 6.06211e-06 5.16990e-06 6.94892e-06 6.04644e-06 4.86856e-06 8.18144e-06
1.78690e+03 9.00814e-05 7.91785e-05 1.05983e-04 9.63096e-05 7.56110e-05 1.27308e-04
3.42300e+02 2.30409e+00 2.18805e+00 2.43168e+00 2.84087e+00 2.02567e+00 3.75328e+00
8.47900e+02 2.59295e-02 2.43700e-02 2.94500e-02 2.90483e-02 2.28507e-02 3.89369e-02
3.00790e+03 1.40825e-07 1.20834e-07 1.67747e-07 1.53896e-07 1.19713e-07 1.98855e-07
2.66740e+03 8.28544e-07 7.00859e-07 9.61248e-07 8.23838e-07 6.55181e-07 1.10064e-06
6.31460e+02 1.33910e-01 1.24273e-01 1.44547e-01 1.53917e-01 1.17298e-01 1.97469e-01
1.56410e+03 3.14265e-04 2.82330e-04 3.62096e-04 3.41141e-04 2.67055e-04 4.35349e-04
9.07110e+02 1.75877e-02 1.58573e-02 1.91234e-02 1.94253e-02 1.47052e-02 2.40442e-02
2.99580e+03 1.50794e-07 1.26453e-07 1.83861e-07 1.61058e-07 1.21788e-07 2.09401e-07
4.55390e+02 6.70214e-01 6.33890e-01 7.04276e-01 7.96141e-01 5.99033e-01 1.03930e+00
2.65360e+03 8.61887e-07 7.45929e-07 1.04332e-06 9.18255e-07 7.11867e-07 1.19973e-06
3.01870e+03 1.33729e-07 1.15544e-07 1.60705e-07 1.43106e-07 1.12811e-07 1.84380e-07
1.07970e+03 5.38339e-03 4.93304e-03 6.43835e-03 6.12943e-03 4.61518e-03 8.06391e-03
2.36400e+03 3.90034e-06 3.35240e-06 4.83278e-06 4.21035e-06 3.22681e-06 5.41432e-06
1.64210e+03 2.03137e-04 1.71755e-04 2.28340e-04 2.21288e-04 1.66177e-04 2.76691e-04
8.35710e+02 2.77817e-02 2.54512e-02 3.09212e-02 3.18320e-02 2.53357e-02 4.04535e-02
1.65560e+03 1.87616e-04 1.65731e-04 2.15287e-04 1.97276e-04 1.54030e-04 2.55294e-04
2.63200e+03 9.87249e-07 8.36455e-07 1.16831e-06 1.04397e-06 8.05909e-07 1.31972e-06
3.13330e+03 7.62744e-08 6.52146e-08 9.24284e-08 8.22020e-08 6.49022e-08 1.08133e-07
7.22800e+02 6.45120e-02 5.91762e-02 7.03218e-02 7.23323e-02 5.73948e-02 9.56315e-02
3.18740e+03 5.80132e-08 4.94639e-08 7.04486e-08 6.56176e-08 4.89220e-08 8.23439e-08
2.20050e+03 9.28761e-06 8.30431e-06 1.12377e-05 9.79967e-06 7.63182e-06 1.32146e-05
2.51610e+03 1.81056e-06 1.53075e-06 2.08692e-06 1.84316e-06 1.45984e-06 2.48922e-06
2.02990e+03 2.39785e-05 2.11160e-05 2.80760e-05 2.48388e-05 1.95048e-05 3.24799e-05
1.32470e+03 1.26386e-03 1.10535e-03 1.43941e-03 1.38824e-03 1.03204e-03 1.74288e-03
1.07360e+03 5.72090e-03 5.12900e-03 6.50883e-03 6.34440e-03 4.96151e-03 8.12564e-03
2.53260e+03 1.67612e-06 1.42426e-06 1.92958e-06 1.69035e-06 1.36363e-06 2.23383e-06
1.87730e+03 5.54559e-05 4.87694e-05 6.27875e-05 5.86895e-05 4.47073e-05 7.67165e-05
1.90250e+03 4.81950e-05 4.13631e-05 5.50918e-05 4.97184e-05 3.83579e-05 6.52448e-05
2.89520e+03 2.48287e-07 2.11045e-07 2.97705e-07 2.64275e-07 2.03149e-07 3.47079e-07
5.62680e+02 2.41345e-01 2.26181e-01 2.63449e-01 2.77486e-01 2.12250e-01 3.56381e-01
7.08510e+02 7.25521e-02 6.46835e-02 7.99207e-02 8.30002e-02 6.42087e-02 1.04580e-01
2.01210e+03 2.67818e-05 2.33404e-05 3.06628e-05 2.76736e-05 2.15070e-05 3.64728e-05
1.09520e+03 4.99872e-03 4.61121e-03 5.64308e-03 5.41387e-03 4.10659e-03 7.05823e-03
2.40400e+03 3.26886e-06 2.77998e-06 3.87452e-06 3.29553e-06 2.66811e-06 4.51818e-06
2.70790e+03 6.36380e-07 5.68679e-07 7.62997e-07 6.85910e-07 5.29849e-07 8.85154e-07
3.41470e+03 2.08050e-08 1.82257e-08 2.50337e-08 2.26802e-08 1.76926e-08 2.88822e-08
1.52680e+03 4.03301e-04 3.44757e-04 4.50539e-04 4.02041e-04 3.24175e-04 5.23613e-04
1.33940e+03 1.16069e-03 1.04750e-03 1.31485e-03 1.23073e-03 9.83702e-04 1.59673e-03
1.81870e+03 7.60042e-05 6.59713e-05 8.90403e-05 8.01163e-05 6.35456e-05 1.02829e-04
3.08040e+03 1.00363e-07 8.53662e-08 1.20271e-07 1.06183e-07 8.31779e-08 1.36368e-07
2.38800e+02 9.66040e+00 9.51396e+00 9.99079e+00 1.21752e+01 8.56919e+00 1.68111e+01
1.94220e+03 3.94100e-05 3.44455e-05 4.47012e-05 4.06725e-05 3.21387e-05 5.27584e-05
3.36510e+03 2.55148e-08 2.20812e-08 3.19452e-08 2.79660e-08 2.25684e-08 3.70501e-08
2.44740e+03 2.50886e-06 2.16922e-06 3.15062e-06 2.70859e-06 2.10117e-06 3.47474e-06
1.18380e+03 2.90756e-03 2.61182e-03 3.34038e-03 3.08896e-03 2.41657e-03 4.19311e-03
5.88710e+02 1.93904e-01 1.78541e-01 2.08731e-01 2.20117e-01 1.68533e-01 2.87752e-01
1.42650e+03 6.79895e-04 6.36358e-04 7.79406e-04 7.34525e-04 5.69724e-04 9.50597e-04
8.42330e+02 2.64387e-02 2.42924e-02 2.94438e-02 3.15656e-02 2.40841e-02 3.92540e-02
1.63120e+03 2.14099e-04 1.87814e-04 2.48086e-04 2.28060e-04 1.80128e-04 2.99515e-04
1.54470e+03 3.44909e-04 2.98368e-04 3.97937e-04 3.81947e-04 2.89723e-04 4.91068e-04
2.89820e+03 2.48942e-07 2.11899e-07 2.90806e-07 2.59869e-07 2.09115e-07 3.33487e-07
2.02330e+03 2.52304e-05 2.11077e-05 2.88348e-05 2.61352e-05 2.02534e-05 3.36813e-05
6.46300e+02 1.19576e-01 1.11442e-01 1.29334e-01 1.34193e-01 1.03410e-01 1.73811e-01
2.92150e+03 2.19709e-07 1.88735e-07 2.63658e-07 2.33656e-07 1.82836e-07 2.96149e-07
1.46920e+03 5.58358e-04 4.70844e-04 6.11223e-04 5.72271e-04 4.84380e-04 7.45247e-04
3.21280e+03 5.14356e-08 4.45558e-08 6.27178e-08 5.85212e-08 4.50558e-08 7.22549e-08
1.12020e+03 4.38339e-03 3.70975e-03 4.78627e-03 4.70235e-03 3.76129e-03 6.19598e-03
3.23430e+03 4.75113e-08 4.10731e-08 5.85762e-08 5.16526e-08 4.16494e-08 6.73993e-08
1.93770e+03 3.89298e-05 3.42496e-05 4.59398e-05 4.23151e-05 3.30307e-05 5.52010e-05
1.72180e+03 1.28720e-04 1.14009e-04 1.50661e-04 1.39441e-04 1.07688e-04 1.77165e-04
2.78320e+03 4.46426e-07 3.73746e-07 5.17833e-07 4.61331e-07 3.69751e-07 6.03159e-07
1.39800e+03 8.15507e-04 7.19117e-04 9.06223e-04 8.79999e-04 7.04686e-04 1.12298e-03
2.92000e+03 2.21911e-07 1.88845e-07 2.68127e-07 2.31542e-07 1.80214e-07 3.02162e-07
2.19150e+03 1.01571e-05 8.58527e-06 1.17921e-05 1.04572e-05 8.31270e-06 1.37527e-05
1.70390e+03 1.42144e-04 1.25809e-04 1.66413e-04 1.50494e-04 1.14902e-04 1.93852e-04
2.77600e+02 5.44295e+00 5.26769e+00 5.57009e+00 7.01744e+00 4.53793e+00 9.16382e+00
5.31290e+02 3.18183e-01 2.97137e-01 3.42637e-01 3.74504e-01 2.84197e-01 4.77209e-01
1.83980e+03 6.81763e-05 6.01755e-05 8.02442e-05 7.23219e-05 5.44435e-05 9.29374e-05
4.19260e+02 9.55716e-01 9.08066e-01 1.02539e+00 1.14542e+00 8.49551e-01 1.48697e+00
2.96450e+03 1.72648e-07 1.47561e-07 2.10099e-07 1.84920e-07 1.45393e-07 2.40109e-07
1.32670e+03 1.23594e-03 1.09665e-03 1.39138e-03 1.33461e-03 1.07975e-03 1.68521e-03
2.77320e+03 4.75802e-07 3.97172e-07 5.58046e-07 4.93528e-07 3.77802e-07 6.33818e-07
8.30530e+02 2.94304e-02 2.72277e-02 3.28078e-02 3.15968e-02 2.57354e-02 4.27537e-02
2.23160e+03 8.07054e-06 6.87451e-06 9.52379e-06 8.25136e-06 6.62883e-06 1.11674e-05
5.38970e+02 2.97002e-01 2.80595e-01 3.21016e-01 3.47058e-01 2.62629e-01 4.47994e-01
3.48730e+03 1.55128e-08 1.28137e-08 1.85290e-08 1.70699e-08 1.31913e-08 2.15209e-08
1.25830e+03 1.80256e-03 1.69475e-03 2.08403e-03 1.99238e-03 1.57871e-03 2.57039e-03
1.97740e+03 3.24483e-05 2.83084e-05 3.64797e-05 3.39752e-05 2.56376e-05 4.33535e-05
3.51470e+02 2.03852e+00 1.97207e+00 2.17698e+00 2.47462e+00 1.82084e+00 3.26628e+00
8.49780e+02 2.64032e-02 2.33625e-02 2.82237e-02 2.87008e-02 2.22988e-02 3.62317e-02
1.49070e+03 4.73548e-04 4.23429e-04 5.37609e-04 5.12116e-04 3.88189e-04 6.72706e-04
2.44490e+03 2.55698e-06 2.19533e-06 3.07984e-06 2.75242e-06 2.09897e-06 3.50884e-06
2.95730e+03 1.84805e-07 1.57234e-07 2.17681e-07 1.90077e-07 1.53884e-07 2.50299e-07
2.03410e+03 2.36631e-05 2.02582e-05 2.76535e-05 2.45271e-05 1.85984e-05 3.18956e-05
2.05820e+03 2.03364e-05 1.80929e-05 2.44097e-05 2.22564e-05 1.62339e-05 2.78743e-05
9.91730e+02 9.73765e-03 9.14351e-03 1.07861e-02 1.09089e-02 8.27725e-03 1.38713e-02
3.40980e+03 2.15764e-08 1.84230e-08 2.56508e-08 2.35977e-08 1.86805e-08 3.00608e-08
1.00480e+03 9.31512e-03 7.98828e-03 1.01274e-02 1.03511e-02 8.00049e-03 1.27212e-02
1.88020e+03 5.22461e-05 4.77712e-05 6.42053e-05 5.72065e-05 4.33423e-05 7.48448e-05
2.48260e+03 2.12593e-06 1.79687e-06 2.50842e-06 2.23928e-06 1.75751e-06 3.01991e-06
2.76640e+02 5.51525e+00 5.32748e+00 5.69654e+00 6.78657e+00 4.70182e+00 9.25331e+00
2.63020e+03 9.97502e-07 8.33371e-07 1.17107e-06 1.01110e-06 7.97384e-07 1.35881e-06
2.04480e+03 2.25872e-05 1.94179e-05 2.59001e-05 2.37979e-05 1.79530e-05 3.01552e-05
1.62710e+03 2.18727e-04 1.95893e-04 2.48995e-04 2.33182e-04 1.74077e-04 2.96228e-04
2.41700e+03 3.00769e-06 2.56140e-06 3.52906e-06 3.16207e-06 2.46470e-06 4.04197e-06
3.29870e+03 3.57291e-08 3.00202e-08 4.19055e-08 3.74870e-08 2.96800e-08 5.00431e-08
2.66400e+03 8.16756e-07 7.05269e-07 9.77730e-07 8.75731e-07 6.88554e-07 1.14549e-06
1.27810e+03 1.64902e-03 1.49177e-03 1.86137e-03 1.72486e-03 1.38799e-03 2.29174e-03
1.30790e+03 1.36717e-03 1.22121e-03 1.56250e-03 1.46675e-03 1.19180e-03 1.95403e-03
2.97650e+03 1.63094e-07 1.41571e-07 2.01907e-07 1.75498e-07 1.38453e-07 2.25973e-07
3.35380e+03 2.76798e-08 2.36237e-08 3.22837e-08 2.91031e-08 2.42359e-08 3.83448e-08
6.18310e+02 1.51693e-01 1.41038e-01 1.64234e-01 1.72273e-01 1.30933e-01 2.19194e-01
3.15850e+02 3.21306e+00 3.09557e+00 3.38710e+00 4.11395e+00 2.79477e+00 5.22408e+00
1.25320e+03 1.95536e-03 1.69533e-03 2.18159e-03 2.02797e-03 1.64076e-03 2.69147e-03
2.24260e+03 7.72197e-06 6.53910e-06 9.31759e-06 8.04792e-06 6.22197e-06 1.03604e-05
3.03790e+03 1.27855e-07 1.02929e-07 1.45795e-07 1.29820e-07 1.02977e-07 1.68540e-07
3.77470e+02 1.51585e+00 1.43886e+00 1.60099e+00 1.85909e+00 1.34181e+00 2.40885e+00
1.56250e+03 3.17298e-04 2.76596e-04 3.53473e-04 3.35498e-04 2.67419e-04 4.43111e-04
1.01200e+03 8.64547e-03 7.55453e-03 9.42183e-03 9.24914e-03 7.41553e-03 1.21394e-02
2.71520e+03 6.39090e-07 5.30955e-07 7.54206e-07 6.72182e-07 5.07700e-07 8.57873e-07
2.05080e+03 2.18589e-05 1.86649e-05 2.49120e-05 2.26233e-05 1.74292e-05 2.90784e-05
3.93580e+02 1.27144e+00 1.18518e+00 1.33135e+00 1.53712e+00 1.13190e+00 1.99006e+00
2.34650e+03 4.29435e-06 3.71280e-06 5.24141e-06 4.72500e-06 3.48459e-06 5.94490e-06
1.72210e+03 1.27873e-04 1.11648e-04 1.49865e-04 1.34152e-04 1.01647e-04 1.79382e-04
1.80870e+03 7.94454e-05 6.90953e-05 9.27600e-05 8.58276e-05 6.71820e-05 1.11751e-04
2.40880e+03 3.25892e-06 2.69540e-06 3.74489e-06 3.23981e-06 2.58832e-06 4.33221e-06
2.73330e+03 5.69850e-07 4.91160e-07 6.94654e-07 5.99231e-07 4.65044e-07 7.72794e-07
2.21210e+03 8.89872e-06 7.80558e-06 1.07026e-05 9.41558e-06 7.24048e-06 1.19348e-05
2.48520e+03 2.12458e-06 1.80796e-06 2.43801e-06 2.18355e-06 1.71738e-06 2.74720e-06
5.60520e+02 2.46601e-01 2.28599e-01 2.67559e-01 2.82443e-01 2.14679e-01 3.74747e-01
2.26070e+02 1.19703e+01 1.17108e+01 1.20760e+01 1.58979e+01 1.00343e+01 2.12853e+01
1.09490e+03 5.06725e-03 4.52002e-03 5.78314e-03 5.53159e-03 4.23311e-03 6.98280e-03
1.19050e+03 2.72870e-03 2.44225e-03 3.14010e-03 3.08360e-03 2.36999e-03 3.93035e-03
3.02700e+03 1.29617e-07 1.09693e-07 1.55424e-07 1.36093e-07 1.08744e-07 1.76128e-07
1.64710e+03 1.99702e-04 1.68929e-04 2.24616e-04 2.12388e-04 1.60383e-04 2.61625e-04
3.66610e+02 1.72158e+00 1.65098e+00 1.81918e+00 2.11236e+00 1.50056e+00 2.72984e+00
1.86000e+03 5.92587e-05 5.11828e-05 7.32390e-05 6.47618e-05 4.96627e-05 8.26878e-05
7.06920e+02 7.29622e-02 6.70089e-02 7.90486e-02 8.47874e-02 6.60160e-02 1.07913e-01
3.43660e+03 1.90458e-08 1.59817e-08 2.29224e-08 2.08021e-08 1.66855e-08 2.61713e-08
2.87460e+03 2.84954e-07 2.30322e-07 3.37334e-07 2.94624e-07 2.29797e-07 3.87400e-07
9.63210e+02 1.24241e-02 1.08597e-02 1.29175e-02 1.31062e-02 1.00637e-02 1.70084e-02
7.15260e+02 6.74091e-02 6.28984e-02 7.57534e-02 7.99480e-02 6.12099e-02 1.01556e-01
1.55050e+03 3.34785e-04 2.99281e-04 3.83154e-04 3.57297e-04 2.89542e-04 4.64037e-04
2.73160e+03 5.76420e-07 4.91840e-07 7.06797e-07 6.33305e-07 4.82695e-07 7.84239e-07
9.35410e+02 1.45246e-02 1.29238e-02 1.52907e-02 1.56198e-02 1.24616e-02 2.00224e-02
8.15130e+02 3.33813e-02 3.08400e-02 3.64329e-02 3.81043e-02 2.79866e-02 4.75076e-02
2.32310e+03 4.99400e-06 4.21300e-06 5.81101e-06 5.16660e-06 4.08124e-06 6.77186e-06
3.26050e+03 4.28650e-08 3.56057e-08 5.05310e-08 4.52333e-08 3.66567e-08 5.93901e-08
1.07810e+03 5.62442e-03 5.01811e-03 6.30550e-03 6.06181e-03 4.75133e-03 7.96772e-03
3.39760e+03 2.23469e-08 1.89083e-08 2.79544e-08 2.42492e-08 1.96246e-08 3.09877e-08
2.39440e+02 9.74464e+00 9.39634e+00 9.85113e+00 1.22443e+01 8.33267e+00 1.63934e+01
2.28930e+03 5.88543e-06 5.16529e-06 7.11067e-06 6.08113e-06 4.84515e-06 8.00316e-06
6.06460e+02 1.63217e-01 1.52544e-01 1.80383e-01 1.93362e-01 1.43456e-01 2.51125e-01
2.35160e+03 4.32277e-06 3.61642e-06 4.92626e-06 4.56722e-06 3.49702e-06 5.75315e-06
3.48440e+03 1.54444e-08 1.31880e-08 1.87547e-08 1.68727e-08 1.35441e-08 2.12712e-08
3.27480e+03 3.89294e-08 3.33532e-08 4.78162e-08 4.27587e-08 3.39226e-08 5.44329e-08
6.04930e+02 1.66293e-01 1.54886e-01 1.82521e-01 1.94326e-01 1.45980e-01 2.49530e-01
3.25120e+03 4.38083e-08 3.78099e-08 5.21215e-08 4.79465e-08 3.76901e-08 6.18479e-08
1.32710e+03 1.23234e-03 1.09184e-03 1.42816e-03 1.34906e-03 1.01463e-03 1.68059e-03
4.33580e+02 8.26602e-01 7.90236e-01 8.77853e-01 9.87537e-01 7.04865e-01 1.27267e+00
2.45230e+03 2.48464e-06 2.15413e-06 3.00844e-06 2.57783e-06 2.03166e-06 3.44960e-06
1.00980e+03 8.81081e-03 7.72772e-03 9.98322e-03 9.63963e-03 7.62834e-03 1.20917e-02
1.07630e+03 5.80163e-03 5.14230e-03 6.30883e-03 6.38301e-03 4.79030e-03 8.38909e-03
2.79300e+03 4.15958e-07 3.53020e-07 4.90224e-07 4.36429e-07 3.47999e-07 5.86294e-07
1.54540e+03 3.39909e-04 3.13388e-04 4.02692e-04 3.73631e-04 2.94522e-04 4.78198e-04
1.18710e+03 2.84540e-03 2.59099e-03 3.07018e-03 3.11656e-03 2.51412e-03 3.98957e-03
4.86350e+02 4.85619e-01 4.52957e-01 5.20518e-01 5.68786e-01 4.32833e-01 7.43609e-01
9.72430e+02 1.14127e-02 1.01632e-02 1.24560e-02 1.24646e-02 9.26347e-03 1.53359e-02
1.45760e+03 5.73945e-04 4.93690e-04 6.77073e-04 6.22047e-04 4.90684e-04 8.03995e-04
3.48100e+03 1.58658e-08 1.33049e-08 1.81279e-08 1.70595e-08 1.37004e-08 2.16558e-08
6.99610e+02 7.84759e-02 7.10923e-02 8.64681e-02 8.85482e-02 6.85114e-02 1.13356e-01
1.59400e+03 2.65956e-04 2.34860e-04 3.10606e-04 2.92670e-04 2.16093e-04 3.64804e-04
1.67530e+03 1.68850e-04 1.44810e-04 1.92757e-04 1.78878e-04 1.41286e-04 2.28084e-04
2.19740e+03 9.87990e-06 8.43021e-06 1.17080e-05 9.90647e-06 8.01708e-06 1.33591e-05
1.97220e+03 3.20467e-05 2.86840e-05 3.68583e-05 3.51300e-05 2.62776e-05 4.58498e-05
3.14290e+03 7.31619e-08 6.25176e-08 9.12330e-08 7.87224e-08 6.17477e-08 1.00436e-07
4.61470e+02 6.23481e-01 5.86201e-01 6.65372e-01 7.30263e-01 5.36520e-01 9.56713e-01
2.40310e+03 3.22120e-06 2.81784e-06 3.89569e-06 3.52909e-06 2.61237e-06 4.37606e-06
6.88400e+02 8.73605e-02 7.88118e-02 9.23697e-02 9.89709e-02 7.60885e-02 1.26155e-01
1.15230e+03 3.48026e-03 3.17619e-03 4.00570e-03 3.78230e-03 3.06890e-03 4.98124e-03
2.49330e+03 1.98010e-06 1.70058e-06 2.38069e-06 2.14773e-06 1.66162e-06 2.78903e-06
2.96460e+03 1.68871e-07 1.54220e-07 2.12755e-07 1.84944e-07 1.47473e-07 2.46538e-07
1.35080e+03 1.04902e-03 9.25451e-04 1.19680e-03 1.14609e-03 9.37090e-04 1.47121e-03
1.88260e+03 5.32491e-05 4.71015e-05 6.22276e-05 5.67521e-05 4.47843e-05 7.29821e-05
4.53880e+02 6.76696e-01 6.27526e-01 7.09536e-01 7.75340e-01 5.90399e-01 1.02094e+00
2.74730e+03 5.20510e-07 4.45919e-07 6.53363e-07 5.58873e-07 4.37533e-07 7.22391e-07
3.16480e+03 6.72973e-08 5.61829e-08 7.92296e-08 7.09117e-08 5.71341e-08 9.07856e-08
3.37250e+03 2.61440e-08 2.12888e-08 3.05577e-08 2.75139e-08 2.23382e-08 3.48666e-08
2.65860e+03 8.34955e-07 7.13893e-07 1.02366e-06 8.95701e-07 6.73662e-07 1.15586e-06
7.95450e+02 3.70815e-02 3.57837e-02 4.18188e-02 4.21410e-02 3.30017e-02 5.41372e-02
3.26190e+03 4.23657e-08 3.56213e-08 5.09755e-08 4.61994e-08 3.49583e-08 5.72646e-08
9.78470e+02 1.06620e-02 9.81313e-03 1.17164e-02 1.20242e-02 9.45693e-03 1.52146e-02
2.66580e+03 7.97510e-07 7.07956e-07 9.66243e-07 8.45139e-07 6.64661e-07 1.07782e-06
2.14510e+03 1.27636e-05 1.10973e-05 1.49841e-05 1.33637e-05 1.06897e-05 1.75687e-05
2.00160e+03 2.85424e-05 2.43687e-05 3.30457e-05 2.92235e-05 2.29527e-05 3.87886e-05
7.94000e+02 3.90474e-02 3.50344e-02 4.28668e-02 4.38162e-02 3.36388e-02 5.58794e-02
1.32930e+03 1.20328e-03 1.11240e-03 1.39484e-03 1.32100e-03 1.03586e-03 1.71006e-03
2.44180e+03 2.66649e-06 2.16675e-06 3.08364e-06 2.81559e-06 2.14901e-06 3.63761e-06
2.54800e+03 1.49262e-06 1.30529e-06 1.77386e-06 1.56133e-06 1.24893e-06 2.00663e-06
2.34690e+03 4.43498e-06 3.69232e-06 5.02270e-06 4.56474e-06 3.60930e-06 5.96812e-06
2.29210e+03 5.83686e-06 5.00829e-06 6.95645e-06 6.24849e-06 4.84690e-06 8.19675e-06
2.55760e+03 1.42110e-06 1.22876e-06 1.65422e-06 1.52016e-06 1.17239e-06 1.94283e-06
2.84190e+03 3.29593e-07 2.81804e-07 3.98050e-07 3.39155e-07 2.72945e-07 4.51755e-07
2.71960e+03 6.10444e-07 5.14019e-07 7.34799e-07 6.70034e-07 5.07397e-07 8.66036e-07
6.51660e+02 1.13756e-01 1.04308e-01 1.25675e-01 1.28098e-01 9.76467e-02 1.67036e-01
1.39410e+03 8.34288e-04 7.48872e-04 9.34159e-04 8.83548e-04 6.74703e-04 1.15180e-03
1.00530e+03 8.96137e-03 8.24022e-03 1.02618e-02 1.00637e-02 7.72618e-03 1.30252e-02
7.32690e+02 5.96974e-02 5.31404e-02 6.72159e-02 6.68573e-02 5.35240e-02 8.74660e-02
1.13350e+03 3.91057e-03 3.56721e-03 4.45295e-03 4.35727e-03 3.37672e-03 5.70210e-03
8.28370e+02 3.01385e-02 2.72610e-02 3.33975e-02 3.45754e-02 2.72312e-02 4.21118e-02
