masses      stau_mix      LO_data      LO_err      NLO_data      NLO_err      Alpha_err      time_elapsed
2.94700e+03 1.00000e+00 1.91663e-07 0.00000e+00 2.16228e-07 1.04261e-07 -1.43111e-08 1.09633e+05
2.35180e+03 1.00000e+00 4.23283e-06 0.00000e+00 4.61154e-06 1.50063e-06 2.13927e-07 1.09633e+05
2.97740e+03 1.00000e+00 1.66163e-07 0.00000e+00 1.83476e-07 9.29209e-08 -1.19739e-08 1.09633e+05
1.50110e+03 1.00000e+00 4.33101e-04 0.00000e+00 5.18770e-04 4.34975e-05 5.90563e-06 1.09633e+05
8.03910e+02 1.00000e+00 3.54638e-02 0.00000e+00 4.24982e-02 2.99151e-03 -1.21048e-03 1.09633e+05
1.17010e+03 1.00000e+00 3.19875e-03 0.00000e+00 3.36556e-03 2.92017e-04 -2.04166e-04 1.09633e+05
1.15560e+03 1.00000e+00 3.37642e-03 0.00000e+00 3.83203e-03 2.84645e-04 2.49217e-05 1.09633e+05
1.46560e+03 1.00000e+00 5.32492e-04 0.00000e+00 6.14023e-04 5.91124e-05 2.91813e-05 1.09633e+05
5.30130e+02 1.00000e+00 3.32661e-01 0.00000e+00 3.82263e-01 2.06009e-02 -4.20003e-03 1.09633e+05
3.09440e+03 1.00000e+00 9.02488e-08 0.00000e+00 1.02832e-07 5.04557e-08 -7.31712e-09 1.09633e+05
3.38410e+03 1.00000e+00 2.47430e-08 0.00000e+00 2.75809e-08 1.29443e-08 -4.80487e-09 1.09633e+05
3.06240e+03 1.00000e+00 1.08896e-07 0.00000e+00 1.20342e-07 5.52497e-08 -1.22270e-08 1.09633e+05
2.92080e+03 1.00000e+00 2.23448e-07 0.00000e+00 2.41869e-07 1.15593e-07 -1.26477e-08 1.09633e+05
1.19310e+03 1.00000e+00 2.70192e-03 0.00000e+00 3.03330e-03 2.85514e-04 7.21842e-06 1.09633e+05
3.32150e+03 1.00000e+00 3.21930e-08 0.00000e+00 3.50128e-08 1.61135e-08 -3.13589e-09 1.09633e+05
1.56480e+03 1.00000e+00 3.06065e-04 0.00000e+00 3.63080e-04 4.04867e-05 2.66963e-05 1.09633e+05
2.28350e+03 1.00000e+00 6.09658e-06 0.00000e+00 6.85211e-06 1.96913e-06 -6.05716e-07 1.09633e+05
1.58320e+03 1.00000e+00 2.80660e-04 0.00000e+00 3.07561e-04 4.01743e-05 -1.38135e-05 1.09633e+05
2.03800e+03 1.00000e+00 2.32694e-05 0.00000e+00 2.61725e-05 4.96000e-06 4.67807e-07 1.09633e+05
7.82770e+02 1.00000e+00 4.18336e-02 0.00000e+00 4.84365e-02 2.86155e-03 -1.03583e-03 1.09633e+05
1.79720e+03 1.00000e+00 8.73438e-05 0.00000e+00 9.26370e-05 1.55212e-05 1.46641e-06 1.09633e+05
3.28500e+03 1.00000e+00 3.77244e-08 0.00000e+00 4.09644e-08 2.00525e-08 -3.12731e-09 1.09633e+05
2.17670e+03 1.00000e+00 1.02883e-05 0.00000e+00 1.21388e-05 3.12896e-06 6.53362e-07 1.09633e+05
3.31420e+03 1.00000e+00 3.20045e-08 0.00000e+00 3.60296e-08 1.81921e-08 -5.91124e-09 1.09633e+05
1.86820e+03 1.00000e+00 5.84975e-05 0.00000e+00 6.33238e-05 1.20980e-05 9.87057e-07 1.09633e+05
3.34290e+03 1.00000e+00 2.83088e-08 0.00000e+00 3.25652e-08 1.49291e-08 -4.08896e-09 1.09633e+05
2.33190e+03 1.00000e+00 4.83287e-06 0.00000e+00 5.23498e-06 1.44416e-06 -1.93735e-07 1.09633e+05
3.34180e+03 1.00000e+00 2.91518e-08 0.00000e+00 3.21639e-08 1.61815e-08 -7.09803e-09 1.09633e+05
1.29000e+03 1.00000e+00 1.51241e-03 0.00000e+00 1.68624e-03 1.65869e-04 2.69130e-05 1.09633e+05
4.38540e+02 1.00000e+00 7.80428e-01 0.00000e+00 9.21067e-01 4.86513e-02 -2.81140e-02 1.09633e+05
3.56480e+02 1.00000e+00 1.96878e+00 0.00000e+00 2.34124e+00 1.32063e-01 5.41072e-02 1.09633e+05
2.29840e+03 1.00000e+00 5.57778e-06 0.00000e+00 6.22180e-06 1.82620e-06 4.75493e-08 1.09633e+05
3.36430e+03 1.00000e+00 2.66435e-08 0.00000e+00 2.90797e-08 1.57545e-08 -4.74712e-09 1.09633e+05
3.44060e+03 1.00000e+00 1.80370e-08 0.00000e+00 2.05101e-08 9.89808e-09 -2.97727e-09 1.09633e+05
2.85690e+03 1.00000e+00 2.97301e-07 0.00000e+00 3.32326e-07 1.52426e-07 -9.42430e-09 1.09633e+05
1.89340e+03 1.00000e+00 5.02482e-05 0.00000e+00 5.47774e-05 1.02482e-05 -2.05319e-06 1.09633e+05
1.89730e+03 1.00000e+00 4.76028e-05 0.00000e+00 5.49079e-05 9.53240e-06 4.43456e-06 1.09633e+05
5.75720e+02 1.00000e+00 2.15466e-01 0.00000e+00 2.54851e-01 1.09504e-02 3.19935e-03 1.09633e+05
2.37150e+03 1.00000e+00 3.87226e-06 0.00000e+00 4.31139e-06 1.25999e-06 -9.70176e-08 1.09633e+05
1.94060e+03 1.00000e+00 3.82978e-05 0.00000e+00 4.35821e-05 8.00748e-06 7.71920e-07 1.09633e+05
3.01870e+03 1.00000e+00 1.37847e-07 0.00000e+00 1.49627e-07 7.40314e-08 -6.08828e-09 1.09633e+05
2.86980e+03 1.00000e+00 2.90177e-07 0.00000e+00 3.03884e-07 1.45075e-07 -2.17202e-08 1.09633e+05
2.18910e+03 1.00000e+00 1.01661e-05 0.00000e+00 1.11483e-05 2.92293e-06 -3.97016e-07 1.09633e+05
2.08110e+03 1.00000e+00 1.81056e-05 0.00000e+00 2.02906e-05 4.20827e-06 -6.09649e-07 1.09633e+05
2.71430e+03 1.00000e+00 6.45324e-07 0.00000e+00 7.04044e-07 2.94731e-07 -4.51100e-08 1.09633e+05
3.02560e+02 1.00000e+00 3.92849e+00 0.00000e+00 4.42523e+00 2.39847e-01 9.79695e-02 1.09633e+05
2.13790e+03 1.00000e+00 1.32902e-05 0.00000e+00 1.49542e-05 3.56981e-06 3.65639e-07 1.09633e+05
2.74720e+03 1.00000e+00 5.38781e-07 0.00000e+00 5.72961e-07 2.45145e-07 -4.79444e-08 1.09633e+05
2.68990e+02 1.00000e+00 6.04088e+00 0.00000e+00 7.16570e+00 4.03664e-01 -5.54625e-02 1.09633e+05
1.45600e+03 1.00000e+00 5.67283e-04 0.00000e+00 6.50999e-04 7.26685e-05 -3.52555e-05 1.09633e+05
1.80990e+03 1.00000e+00 7.92421e-05 0.00000e+00 8.65220e-05 1.38009e-05 -3.03651e-06 1.09633e+05
1.86810e+03 1.00000e+00 5.78858e-05 0.00000e+00 6.46416e-05 1.00632e-05 1.33654e-06 1.09633e+05
8.04370e+02 1.00000e+00 3.58744e-02 0.00000e+00 4.03378e-02 2.89189e-03 1.24772e-03 1.09633e+05
2.73880e+03 1.00000e+00 5.55281e-07 0.00000e+00 6.12424e-07 2.60143e-07 -1.32829e-08 1.09633e+05
2.26250e+03 1.00000e+00 7.01145e-06 0.00000e+00 7.40192e-06 2.23628e-06 -9.90278e-08 1.09633e+05
2.18020e+03 1.00000e+00 1.05257e-05 0.00000e+00 1.18652e-05 3.07164e-06 -1.62991e-07 1.09633e+05
2.82070e+03 1.00000e+00 3.73881e-07 0.00000e+00 4.07945e-07 1.77941e-07 -1.31150e-08 1.09633e+05
1.11910e+03 1.00000e+00 4.47704e-03 0.00000e+00 4.87388e-03 3.74402e-04 -5.42019e-05 1.09633e+05
2.78950e+02 1.00000e+00 5.24376e+00 0.00000e+00 6.32875e+00 2.89127e-01 -3.66811e-02 1.09633e+05
1.36190e+03 1.00000e+00 1.00645e-03 0.00000e+00 1.12694e-03 1.03577e-04 4.72696e-06 1.09633e+05
2.91600e+03 1.00000e+00 2.21622e-07 0.00000e+00 2.46252e-07 1.23937e-07 -1.65708e-08 1.09633e+05
1.65160e+03 1.00000e+00 1.93281e-04 0.00000e+00 2.08502e-04 2.66557e-05 3.40735e-06 1.09633e+05
3.01840e+03 1.00000e+00 1.28640e-07 0.00000e+00 1.51414e-07 7.22169e-08 -7.24039e-09 1.09633e+05
2.65070e+03 1.00000e+00 8.93056e-07 0.00000e+00 9.67700e-07 3.70698e-07 1.68313e-08 1.09633e+05
1.88890e+03 1.00000e+00 5.30908e-05 0.00000e+00 5.74007e-05 1.05699e-05 -9.11713e-07 1.09633e+05
2.51350e+03 1.00000e+00 1.84943e-06 0.00000e+00 1.96863e-06 7.24478e-07 -1.39261e-07 1.09633e+05
2.35080e+03 1.00000e+00 4.20027e-06 0.00000e+00 4.64359e-06 1.52579e-06 -2.48423e-07 1.09633e+05
1.89200e+03 1.00000e+00 4.96501e-05 0.00000e+00 5.67507e-05 1.00208e-05 6.19147e-07 1.09633e+05
8.17150e+02 1.00000e+00 3.13035e-02 0.00000e+00 3.74252e-02 2.22697e-03 1.94683e-03 1.09633e+05
7.06420e+02 1.00000e+00 7.41186e-02 0.00000e+00 8.59006e-02 3.82158e-03 1.03851e-03 1.09633e+05
1.29430e+03 1.00000e+00 1.49260e-03 0.00000e+00 1.78392e-03 1.62152e-04 1.67101e-05 1.09633e+05
3.86290e+02 1.00000e+00 1.33543e+00 0.00000e+00 1.62235e+00 8.19607e-02 1.36177e-02 1.09633e+05
1.53250e+03 1.00000e+00 3.56842e-04 0.00000e+00 4.18783e-04 4.79533e-05 5.40901e-06 1.09633e+05
2.25710e+03 1.00000e+00 7.16990e-06 0.00000e+00 7.70465e-06 2.15996e-06 3.98514e-08 1.09633e+05
3.41190e+03 1.00000e+00 2.18716e-08 0.00000e+00 2.39062e-08 1.31599e-08 -1.60945e-09 1.09633e+05
8.38790e+02 1.00000e+00 2.80832e-02 0.00000e+00 3.09765e-02 2.10744e-03 -1.07462e-03 1.09633e+05
6.52790e+02 1.00000e+00 1.16867e-01 0.00000e+00 1.33108e-01 6.21737e-03 -4.60276e-04 1.09633e+05
1.98450e+03 1.00000e+00 3.14271e-05 0.00000e+00 3.48287e-05 6.35157e-06 -2.02634e-07 1.09633e+05
2.45100e+03 1.00000e+00 2.50588e-06 0.00000e+00 2.81305e-06 9.90629e-07 6.51683e-08 1.09633e+05
2.28350e+03 1.00000e+00 6.02180e-06 0.00000e+00 6.69239e-06 1.91145e-06 2.91255e-08 1.09633e+05
1.97650e+03 1.00000e+00 3.04098e-05 0.00000e+00 3.57895e-05 6.62886e-06 3.25232e-07 1.09633e+05
3.11930e+03 1.00000e+00 8.25425e-08 0.00000e+00 8.89023e-08 5.03748e-08 -1.09484e-08 1.09633e+05
2.27430e+02 1.00000e+00 1.19440e+01 0.00000e+00 1.46199e+01 7.16111e-01 5.86152e-01 1.09633e+05
4.30500e+02 1.00000e+00 8.63337e-01 0.00000e+00 9.95389e-01 4.84877e-02 -1.24016e-02 1.09633e+05
2.87380e+02 1.00000e+00 4.63029e+00 0.00000e+00 5.82602e+00 2.84073e-01 -8.59452e-02 1.09633e+05
3.34190e+03 1.00000e+00 2.92137e-08 0.00000e+00 3.25787e-08 1.45591e-08 -4.84307e-09 1.09633e+05
1.74030e+03 1.00000e+00 1.16535e-04 0.00000e+00 1.32849e-04 2.09118e-05 -3.39395e-06 1.09633e+05
3.03320e+03 1.00000e+00 1.26081e-07 0.00000e+00 1.32611e-07 6.52174e-08 -2.23837e-08 1.09633e+05
2.13740e+03 1.00000e+00 1.38077e-05 0.00000e+00 1.43967e-05 3.32618e-06 -9.90472e-07 1.09633e+05
3.36530e+03 1.00000e+00 2.61145e-08 0.00000e+00 2.88800e-08 1.56551e-08 -3.11818e-09 1.09633e+05
1.11820e+03 1.00000e+00 4.42850e-03 0.00000e+00 5.10837e-03 4.04025e-04 4.75685e-05 1.09633e+05
3.11150e+03 1.00000e+00 8.47164e-08 0.00000e+00 9.29279e-08 4.73387e-08 -5.07477e-09 1.09633e+05
5.49920e+02 1.00000e+00 2.71963e-01 0.00000e+00 3.19689e-01 1.54037e-02 1.19166e-02 1.09633e+05
9.63240e+02 1.00000e+00 1.20072e-02 0.00000e+00 1.35741e-02 9.12109e-04 3.77104e-05 1.09633e+05
3.46510e+03 1.00000e+00 1.73218e-08 0.00000e+00 1.85967e-08 9.61511e-09 -1.14978e-09 1.09633e+05
3.24040e+03 1.00000e+00 4.55952e-08 0.00000e+00 5.08422e-08 2.45659e-08 -4.86394e-09 1.09633e+05
1.65610e+03 1.00000e+00 1.84701e-04 0.00000e+00 2.02511e-04 2.79477e-05 1.50869e-06 1.09633e+05
1.15150e+03 1.00000e+00 3.60102e-03 0.00000e+00 4.27027e-03 3.46029e-04 3.94590e-05 1.09633e+05
2.32580e+02 1.00000e+00 1.10133e+01 0.00000e+00 1.34182e+01 7.01816e-01 -5.37859e-01 1.09633e+05
1.38840e+03 1.00000e+00 8.61288e-04 0.00000e+00 9.97203e-04 9.44083e-05 -5.71807e-05 1.09633e+05
1.23190e+03 1.00000e+00 2.27338e-03 0.00000e+00 2.52150e-03 2.01323e-04 9.42483e-06 1.09633e+05
3.04890e+03 1.00000e+00 1.13777e-07 0.00000e+00 1.28315e-07 6.37096e-08 -1.40079e-08 1.09633e+05
1.29860e+03 1.00000e+00 1.42452e-03 0.00000e+00 1.62858e-03 1.53106e-04 -5.76571e-05 1.09633e+05
2.71750e+03 1.00000e+00 6.19530e-07 0.00000e+00 6.60740e-07 2.88901e-07 -6.12938e-09 1.09633e+05
1.29380e+03 1.00000e+00 1.52337e-03 0.00000e+00 1.65832e-03 1.36122e-04 -8.40832e-05 1.09633e+05
1.11080e+03 1.00000e+00 4.57030e-03 0.00000e+00 5.11502e-03 4.63626e-04 -1.13979e-04 1.09633e+05
2.52380e+03 1.00000e+00 1.68534e-06 0.00000e+00 1.88159e-06 6.86831e-07 -6.91522e-08 1.09633e+05
9.08470e+02 1.00000e+00 1.68789e-02 0.00000e+00 1.97589e-02 1.37749e-03 5.41141e-04 1.09633e+05
1.28380e+03 1.00000e+00 1.59722e-03 0.00000e+00 1.83337e-03 1.72002e-04 -6.13867e-05 1.09633e+05
1.56920e+03 1.00000e+00 3.02599e-04 0.00000e+00 3.45213e-04 4.02685e-05 6.05491e-06 1.09633e+05
1.33720e+03 1.00000e+00 1.17187e-03 0.00000e+00 1.29972e-03 1.15376e-04 1.89131e-05 1.09633e+05
1.71600e+02 1.00000e+00 3.41025e+01 0.00000e+00 4.12268e+01 2.10177e+00 -8.37633e-01 1.09633e+05
8.92400e+02 1.00000e+00 1.94070e-02 0.00000e+00 2.25887e-02 1.37342e-03 -4.85419e-04 1.09633e+05
2.74520e+03 1.00000e+00 5.34126e-07 0.00000e+00 5.85995e-07 2.57979e-07 -5.72229e-08 1.09633e+05
3.54230e+02 1.00000e+00 1.91486e+00 0.00000e+00 2.42618e+00 1.33503e-01 -2.35347e-02 1.09633e+05
1.45330e+03 1.00000e+00 5.79463e-04 0.00000e+00 6.52363e-04 6.87642e-05 -1.66944e-05 1.09633e+05
1.38900e+03 1.00000e+00 8.76368e-04 0.00000e+00 9.36548e-04 9.97203e-05 -1.30055e-05 1.09633e+05
1.89770e+03 1.00000e+00 4.80200e-05 0.00000e+00 5.33148e-05 9.96671e-06 -1.75090e-06 1.09633e+05
2.42960e+03 1.00000e+00 2.93985e-06 0.00000e+00 3.23370e-06 1.03154e-06 -1.82591e-07 1.09633e+05
2.45330e+03 1.00000e+00 2.43477e-06 0.00000e+00 2.72097e-06 8.59200e-07 -9.34185e-08 1.09633e+05
3.00870e+02 1.00000e+00 3.79917e+00 0.00000e+00 4.73835e+00 2.11085e-01 -2.11526e-01 1.09633e+05
2.89880e+03 1.00000e+00 2.48364e-07 0.00000e+00 2.75970e-07 1.40436e-07 -3.46273e-08 1.09633e+05
6.01890e+02 1.00000e+00 1.73720e-01 0.00000e+00 2.02985e-01 9.55490e-03 8.89705e-03 1.09633e+05
3.43170e+03 1.00000e+00 1.96297e-08 0.00000e+00 2.14796e-08 1.03724e-08 -2.78053e-09 1.09633e+05
3.03000e+03 1.00000e+00 1.29822e-07 0.00000e+00 1.39811e-07 6.87792e-08 -9.15911e-09 1.09633e+05
9.88480e+02 1.00000e+00 9.64574e-03 0.00000e+00 1.14239e-02 9.36656e-04 -3.40650e-04 1.09633e+05
3.42580e+03 1.00000e+00 1.92565e-08 0.00000e+00 2.20412e-08 1.09682e-08 -4.82359e-09 1.09633e+05
1.83400e+03 1.00000e+00 6.96999e-05 0.00000e+00 7.80617e-05 1.24586e-05 -2.88817e-06 1.09633e+05
1.53800e+03 1.00000e+00 3.46550e-04 0.00000e+00 4.09062e-04 4.27035e-05 1.03029e-05 1.09633e+05
1.44970e+02 1.00000e+00 6.01732e+01 0.00000e+00 7.52124e+01 4.43072e+00 4.74953e+00 1.09633e+05
2.88980e+03 1.00000e+00 2.54890e-07 0.00000e+00 2.83194e-07 1.41329e-07 -5.98105e-09 1.09633e+05
9.93010e+02 1.00000e+00 9.57046e-03 0.00000e+00 1.11269e-02 8.03154e-04 7.24545e-04 1.09633e+05
9.60600e+02 1.00000e+00 1.21229e-02 0.00000e+00 1.40070e-02 1.04417e-03 -4.76611e-04 1.09633e+05
3.23630e+03 1.00000e+00 4.77411e-08 0.00000e+00 5.34986e-08 2.65063e-08 -3.66936e-09 1.09633e+05
2.83400e+03 1.00000e+00 3.52162e-07 0.00000e+00 3.68215e-07 1.72717e-07 -1.11099e-08 1.09633e+05
1.25980e+03 1.00000e+00 1.82054e-03 0.00000e+00 2.11518e-03 1.78864e-04 -7.01851e-05 1.09633e+05
1.15070e+03 1.00000e+00 3.64015e-03 0.00000e+00 3.90047e-03 2.98443e-04 8.28217e-05 1.09633e+05
1.15850e+03 1.00000e+00 3.43522e-03 0.00000e+00 3.90187e-03 3.61579e-04 -5.36478e-05 1.09633e+05
7.82710e+02 1.00000e+00 4.41763e-02 0.00000e+00 4.75992e-02 2.68242e-03 2.16461e-03 1.09633e+05
2.31940e+03 1.00000e+00 5.14252e-06 0.00000e+00 5.54917e-06 1.51382e-06 -2.62444e-07 1.09633e+05
7.36090e+02 1.00000e+00 6.16190e-02 0.00000e+00 6.82142e-02 3.69990e-03 1.22290e-03 1.09633e+05
3.29110e+03 1.00000e+00 3.78958e-08 0.00000e+00 4.04447e-08 1.97205e-08 -1.90679e-09 1.09633e+05
2.32440e+03 1.00000e+00 5.06632e-06 0.00000e+00 5.33145e-06 1.65228e-06 2.41580e-07 1.09633e+05
1.01890e+03 1.00000e+00 8.70362e-03 0.00000e+00 9.76980e-03 6.86868e-04 -1.95455e-04 1.09633e+05
2.00150e+03 1.00000e+00 2.78733e-05 0.00000e+00 3.09345e-05 6.18393e-06 -1.62265e-06 1.09633e+05
9.67660e+02 1.00000e+00 1.11989e-02 0.00000e+00 1.38905e-02 1.13960e-03 -5.66797e-04 1.09633e+05
1.01940e+03 1.00000e+00 8.23204e-03 0.00000e+00 8.89070e-03 7.02172e-04 1.97532e-04 1.09633e+05
2.63980e+03 1.00000e+00 9.19567e-07 0.00000e+00 1.00269e-06 3.83086e-07 -3.76724e-08 1.09633e+05
2.28870e+03 1.00000e+00 6.27809e-06 0.00000e+00 6.79386e-06 1.76701e-06 4.40094e-08 1.09633e+05
1.78690e+03 1.00000e+00 8.96932e-05 0.00000e+00 1.05426e-04 1.57351e-05 1.16832e-07 1.09633e+05
3.42300e+02 1.00000e+00 2.28124e+00 0.00000e+00 2.73125e+00 1.16389e-01 -5.28900e-02 1.09633e+05
8.47900e+02 1.00000e+00 2.57016e-02 0.00000e+00 3.09635e-02 2.06290e-03 -1.51455e-04 1.09633e+05
3.00790e+03 1.00000e+00 1.43594e-07 0.00000e+00 1.57473e-07 7.39454e-08 -2.04734e-08 1.09633e+05
2.66740e+03 1.00000e+00 8.17863e-07 0.00000e+00 9.07150e-07 3.70263e-07 -2.99437e-08 1.09633e+05
6.31460e+02 1.00000e+00 1.34741e-01 0.00000e+00 1.58803e-01 7.52332e-03 -1.87269e-03 1.09633e+05
1.56410e+03 1.00000e+00 3.10798e-04 0.00000e+00 3.68639e-04 4.15642e-05 -1.97411e-05 1.09633e+05
9.07110e+02 1.00000e+00 1.77659e-02 0.00000e+00 1.98241e-02 1.42034e-03 5.18202e-04 1.09633e+05
2.99580e+03 1.00000e+00 1.52837e-07 0.00000e+00 1.71333e-07 7.77946e-08 -2.14104e-08 1.09633e+05
4.55390e+02 1.00000e+00 6.57894e-01 0.00000e+00 7.76930e-01 3.91834e-02 1.57729e-02 1.09633e+05
2.65360e+03 1.00000e+00 8.92610e-07 0.00000e+00 9.47896e-07 3.54650e-07 -4.25160e-08 1.09633e+05
3.01870e+03 1.00000e+00 1.37882e-07 0.00000e+00 1.44610e-07 7.02523e-08 -5.91303e-09 1.09633e+05
1.07970e+03 1.00000e+00 5.39839e-03 0.00000e+00 6.50089e-03 5.19948e-04 -3.05157e-04 1.09633e+05
2.36400e+03 1.00000e+00 3.99521e-06 0.00000e+00 4.31026e-06 1.41947e-06 -3.57384e-07 1.09633e+05
1.64210e+03 1.00000e+00 1.98989e-04 0.00000e+00 2.26509e-04 3.20271e-05 1.14429e-05 1.09633e+05
8.35710e+02 1.00000e+00 2.91539e-02 0.00000e+00 3.29144e-02 1.86120e-03 1.74789e-03 1.09633e+05
1.65560e+03 1.00000e+00 1.83150e-04 0.00000e+00 2.10308e-04 2.90861e-05 9.83478e-07 1.09633e+05
2.63200e+03 1.00000e+00 9.87460e-07 0.00000e+00 1.06597e-06 4.17430e-07 -8.01822e-08 1.09633e+05
3.13330e+03 1.00000e+00 7.69711e-08 0.00000e+00 8.47491e-08 3.85832e-08 -1.00824e-08 1.09633e+05
7.22800e+02 1.00000e+00 6.54275e-02 0.00000e+00 7.82341e-02 4.46099e-03 -1.23665e-03 1.09633e+05
3.18740e+03 1.00000e+00 5.81761e-08 0.00000e+00 6.56517e-08 3.28418e-08 -5.21598e-09 1.09633e+05
2.20050e+03 1.00000e+00 9.74008e-06 0.00000e+00 1.02154e-05 2.85027e-06 -6.99919e-07 1.09633e+05
2.51610e+03 1.00000e+00 1.85358e-06 0.00000e+00 1.98536e-06 6.44853e-07 -3.88634e-08 1.09633e+05
2.02990e+03 1.00000e+00 2.36668e-05 0.00000e+00 2.68084e-05 5.66378e-06 1.11001e-06 1.09633e+05
1.32470e+03 1.00000e+00 1.25694e-03 0.00000e+00 1.49151e-03 1.27390e-04 -3.39181e-05 1.09633e+05
1.07360e+03 1.00000e+00 6.00077e-03 0.00000e+00 6.39984e-03 5.77581e-04 3.38944e-04 1.09633e+05
2.53260e+03 1.00000e+00 1.60147e-06 0.00000e+00 1.74688e-06 6.41619e-07 -9.31450e-08 1.09633e+05
1.87730e+03 1.00000e+00 5.62278e-05 0.00000e+00 6.13163e-05 1.10721e-05 -1.29081e-06 1.09633e+05
1.90250e+03 1.00000e+00 4.91914e-05 0.00000e+00 5.19390e-05 9.87193e-06 -2.67543e-06 1.09633e+05
2.89520e+03 1.00000e+00 2.49447e-07 0.00000e+00 2.62006e-07 1.31627e-07 -2.15422e-08 1.09633e+05
5.62680e+02 1.00000e+00 2.50720e-01 0.00000e+00 2.85099e-01 1.40507e-02 -1.02763e-02 1.09633e+05
7.08510e+02 1.00000e+00 7.34093e-02 0.00000e+00 8.57185e-02 4.53059e-03 4.28687e-03 1.09633e+05
2.01210e+03 1.00000e+00 2.62751e-05 0.00000e+00 3.05137e-05 5.72058e-06 1.10983e-06 1.09633e+05
1.09520e+03 1.00000e+00 5.14784e-03 0.00000e+00 5.78063e-03 4.71506e-04 1.05467e-04 1.09633e+05
2.40400e+03 1.00000e+00 3.25729e-06 0.00000e+00 3.51582e-06 1.17062e-06 -8.56647e-08 1.09633e+05
2.70790e+03 1.00000e+00 6.31395e-07 0.00000e+00 7.02969e-07 2.95029e-07 -2.79044e-08 1.09633e+05
3.41470e+03 1.00000e+00 2.06859e-08 0.00000e+00 2.33280e-08 1.16193e-08 -2.38844e-09 1.09633e+05
1.52680e+03 1.00000e+00 3.93677e-04 0.00000e+00 4.24935e-04 5.01381e-05 -1.11605e-05 1.09633e+05
1.33940e+03 1.00000e+00 1.11758e-03 0.00000e+00 1.29164e-03 1.26393e-04 1.42723e-05 1.09633e+05
1.81870e+03 1.00000e+00 7.38604e-05 0.00000e+00 8.56395e-05 1.18139e-05 -1.83348e-06 1.09633e+05
3.08040e+03 1.00000e+00 1.00138e-07 0.00000e+00 1.06163e-07 5.53154e-08 -1.11530e-08 1.09633e+05
2.38800e+02 1.00000e+00 9.69815e+00 0.00000e+00 1.15342e+01 5.19024e-01 6.01758e-01 1.09633e+05
1.94220e+03 1.00000e+00 3.77093e-05 0.00000e+00 4.22290e-05 8.73523e-06 -6.22842e-07 1.09633e+05
3.36510e+03 1.00000e+00 2.58068e-08 0.00000e+00 2.87121e-08 1.24191e-08 -3.78431e-09 1.09633e+05
2.44740e+03 1.00000e+00 2.60923e-06 0.00000e+00 2.88282e-06 1.00119e-06 3.35662e-08 1.09633e+05
1.18380e+03 1.00000e+00 2.87667e-03 0.00000e+00 3.42665e-03 2.47829e-04 6.21553e-05 1.09633e+05
5.88710e+02 1.00000e+00 1.93061e-01 0.00000e+00 2.21084e-01 1.21725e-02 -1.15177e-02 1.09633e+05
1.42650e+03 1.00000e+00 6.87491e-04 0.00000e+00 7.74596e-04 6.81152e-05 -3.63159e-05 1.09633e+05
8.42330e+02 1.00000e+00 2.60428e-02 0.00000e+00 3.05501e-02 2.20823e-03 -5.53861e-04 1.09633e+05
1.63120e+03 1.00000e+00 2.13337e-04 0.00000e+00 2.45411e-04 2.92565e-05 4.90269e-06 1.09633e+05
1.54470e+03 1.00000e+00 3.54046e-04 0.00000e+00 3.92061e-04 4.63980e-05 -4.73556e-06 1.09633e+05
2.89820e+03 1.00000e+00 2.43937e-07 0.00000e+00 2.75651e-07 1.46562e-07 -8.91083e-09 1.09633e+05
2.02330e+03 1.00000e+00 2.37965e-05 0.00000e+00 2.86479e-05 6.05008e-06 4.26922e-07 1.09633e+05
6.46300e+02 1.00000e+00 1.19855e-01 0.00000e+00 1.41794e-01 8.45800e-03 -3.85671e-03 1.09633e+05
2.92150e+03 1.00000e+00 2.21429e-07 0.00000e+00 2.42979e-07 1.21180e-07 -1.10115e-08 1.09633e+05
1.46920e+03 1.00000e+00 5.29500e-04 0.00000e+00 6.29206e-04 6.37318e-05 -1.75192e-05 1.09633e+05
3.21280e+03 1.00000e+00 5.42380e-08 0.00000e+00 5.82526e-08 2.65529e-08 -6.11935e-09 1.09633e+05
1.12020e+03 1.00000e+00 4.29495e-03 0.00000e+00 5.00503e-03 4.30530e-04 -1.64120e-04 1.09633e+05
3.23430e+03 1.00000e+00 4.83823e-08 0.00000e+00 5.23207e-08 2.44590e-08 -1.08992e-09 1.09633e+05
1.93770e+03 1.00000e+00 3.91940e-05 0.00000e+00 4.46700e-05 7.96715e-06 1.50306e-06 1.09633e+05
1.72180e+03 1.00000e+00 1.33860e-04 0.00000e+00 1.44570e-04 1.78739e-05 2.45082e-06 1.09633e+05
2.78320e+03 1.00000e+00 4.52039e-07 0.00000e+00 4.76808e-07 2.14786e-07 -4.74882e-08 1.09633e+05
1.39800e+03 1.00000e+00 7.97198e-04 0.00000e+00 9.21569e-04 8.76343e-05 -3.00786e-05 1.09633e+05
2.92000e+03 1.00000e+00 2.21224e-07 0.00000e+00 2.40364e-07 1.20296e-07 -1.24839e-08 1.09633e+05
2.19150e+03 1.00000e+00 1.02691e-05 0.00000e+00 1.13658e-05 2.84705e-06 -2.07619e-07 1.09633e+05
1.70390e+03 1.00000e+00 1.33074e-04 0.00000e+00 1.60371e-04 2.22777e-05 4.90809e-06 1.09633e+05
