file                  m1000011      m1000015      m2000015      staumix11     2000015_-2000015_13000_LO_test 2000015_-2000015_13000_NLO_1_relerr 2000015_-2000015_13000_NLO_1 2000015_-2000015_13000_NLO_05 2000015_-2000015_13000_NLO_2 2000015_-2000015_13000_NLO_pdf 2000015_-2000015_13000_NLO_aup 2000015_-2000015_13000_NLO_adn 
127_2.slha 2.20000e+02   2.20000e+02   3.20000e+02   8.75000e-01   1.10530e+00   7.78440e-04   1.27610e+00   1.30330e+00   1.25180e+00   3.43310e-02   1.27420e+00   1.27520e+00  
127_3.slha 3.20000e+02   3.20000e+02   4.20000e+02   0.00000e+00   9.52470e-01   7.75570e-04   1.09550e+00   1.11920e+00   1.07190e+00   3.39390e-02   1.09530e+00   1.09250e+00  
128_1.slha 1.20000e+02   1.20000e+02   1.20000e+02   8.75000e-01   3.93230e+01   7.52610e-04   4.75510e+01   4.83970e+01   4.70370e+01   1.01700e+00   4.72220e+01   4.78140e+01  
128_2.slha 2.40000e+02   2.40000e+02   2.40000e+02   3.75000e-01   7.59350e+00   7.70430e-04   8.84010e+00   9.02680e+00   8.69060e+00   1.97690e-01   8.80900e+00   8.85130e+00  
128_3.slha 3.40000e+02   3.40000e+02   3.40000e+02   0.00000e+00   2.36560e+00   7.75040e-04   2.72690e+00   2.78540e+00   2.67330e+00   7.37530e-02   2.72290e+00   2.72380e+00  
129_1.slha 1.20000e+02   1.20000e+02   2.70000e+02   8.75000e-01   2.16950e+00   7.76150e-04   2.51640e+00   2.56970e+00   2.47190e+00   6.28820e-02   2.51010e+00   2.51750e+00  
129_2.slha 2.40000e+02   2.40000e+02   2.40000e+02   5.00000e-01   6.35260e+00   7.71060e-04   7.39620e+00   7.55230e+00   7.27130e+00   1.66940e-01   7.37070e+00   7.40550e+00  
129_3.slha 3.40000e+02   3.40000e+02   3.40000e+02   2.50000e-01   2.14610e+00   7.75300e-04   2.47390e+00   2.52690e+00   2.42530e+00   6.68410e-02   2.47030e+00   2.47110e+00  
12_1.slha 8.00000e+01   8.00000e+01   2.30000e+02   6.25000e-01   5.96010e+00   7.71090e-04   6.95170e+00   7.09800e+00   6.83680e+00   1.57000e-01   6.92660e+00   6.96230e+00  
12_2.slha 2.40000e+02   2.40000e+02   2.40000e+02   0.00000e+00   9.50550e+00   7.69780e-04   1.10650e+01   1.12990e+01   1.08780e+01   2.46160e-01   1.10250e+01   1.10790e+01  
