masses      stau_mix      LO_data      NLO_data      NLO_err      Alpha_err
1.84790e+03 1.39173e-01 2.77295e-05 3.18206e-05 5.18918e-06 -1.90167e-07
1.07610e+03 1.39173e-01 2.30704e-03 2.60993e-03 1.83664e-04 -6.45733e-05
2.40350e+03 1.39173e-01 1.40821e-06 1.51513e-06 5.15255e-07 -3.32576e-08
3.09540e+03 1.39173e-01 3.99636e-08 4.53043e-08 2.75376e-08 -5.62473e-09
2.28870e+03 1.39173e-01 2.58272e-06 2.82339e-06 8.02953e-07 5.45491e-09
2.22100e+03 1.39173e-01 3.84461e-06 4.20265e-06 1.04544e-06 -4.47543e-08
3.11860e+03 1.39173e-01 3.65792e-08 4.00875e-08 2.38057e-08 -3.91521e-09
2.58860e+03 1.39173e-01 5.40961e-07 5.87915e-07 2.50294e-07 -5.52812e-09
2.16890e+03 1.39173e-01 4.86988e-06 5.42075e-06 1.28625e-06 -2.32425e-07
1.71420e+03 1.39173e-01 5.57063e-05 6.26513e-05 9.27595e-06 2.65025e-07
2.24270e+03 1.39173e-01 3.32232e-06 3.65378e-06 1.04383e-06 6.52051e-10
3.27410e+03 1.39173e-01 1.77339e-08 1.84624e-08 1.19228e-08 -1.80669e-09
2.08210e+03 1.39173e-01 7.82629e-06 8.66677e-06 1.86140e-06 8.19523e-08
1.48660e+03 1.39173e-01 2.02387e-04 2.26922e-04 2.32509e-05 1.71546e-06
3.44640e+03 1.39173e-01 8.06750e-09 8.85597e-09 6.04990e-09 -1.06946e-09
3.46390e+03 1.39173e-01 7.58294e-09 8.35859e-09 5.70561e-09 -7.72132e-10
1.99870e+03 1.39173e-01 1.18771e-05 1.36889e-05 2.72595e-06 1.54329e-07
3.15390e+03 1.39173e-01 3.15600e-08 3.34130e-08 2.02706e-08 -2.01764e-09
2.37850e+03 1.39173e-01 1.62818e-06 1.82489e-06 5.94250e-07 -2.11518e-08
2.56850e+03 1.39173e-01 5.95049e-07 6.22197e-07 2.83003e-07 -1.82639e-08
3.34060e+03 1.39173e-01 1.30904e-08 1.43959e-08 9.69492e-09 -1.63933e-09
2.08210e+03 1.39173e-01 7.82723e-06 8.46575e-06 1.91409e-06 3.95744e-08
3.15080e+03 1.39173e-01 3.14733e-08 3.43780e-08 2.09101e-08 -2.89925e-09
1.59640e+03 1.39173e-01 1.10914e-04 1.22861e-04 1.43930e-05 -1.42963e-06
1.53620e+03 1.39173e-01 1.48789e-04 1.69137e-04 1.95846e-05 -3.74169e-06
2.21410e+03 1.39173e-01 3.78176e-06 4.40115e-06 1.09920e-06 -1.68571e-07
2.34620e+03 1.39173e-01 1.93655e-06 2.08193e-06 6.19532e-07 -5.90531e-08
5.06040e+02 1.39173e-01 1.58329e-01 1.83270e-01 7.28792e-03 -1.16587e-03
2.77770e+03 1.39173e-01 2.06762e-07 2.19082e-07 1.20818e-07 -5.51086e-09
2.84120e+03 1.39173e-01 1.48540e-07 1.53065e-07 8.66088e-08 -3.28534e-09
3.31900e+03 1.39173e-01 1.46478e-08 1.57800e-08 1.05069e-08 -1.65563e-09
2.18610e+03 1.39173e-01 4.35460e-06 5.14717e-06 1.26649e-06 1.07632e-08
2.65740e+03 1.39173e-01 3.85487e-07 4.13350e-07 1.82855e-07 -1.95939e-08
1.89670e+03 1.39173e-01 2.13200e-05 2.30952e-05 4.41103e-06 -6.98345e-07
2.07210e+03 1.39173e-01 8.38944e-06 8.91002e-06 1.99579e-06 -3.41857e-07
1.26640e+03 1.39173e-01 7.14296e-04 8.18339e-04 7.13837e-05 3.28666e-06
3.40810e+03 1.39173e-01 9.21617e-09 1.04176e-08 6.84626e-09 -1.24833e-09
3.23740e+03 1.39173e-01 2.11438e-08 2.36295e-08 1.45204e-08 -2.31738e-09
2.20460e+03 1.39173e-01 4.14364e-06 4.57893e-06 1.19508e-06 4.25552e-08
3.30220e+03 1.39173e-01 1.53562e-08 1.70857e-08 1.08496e-08 -1.69030e-09
2.38120e+03 1.39173e-01 1.58567e-06 1.78726e-06 5.34499e-07 -7.85972e-08
2.42150e+03 1.39173e-01 1.28009e-06 1.41062e-06 5.03046e-07 -3.28983e-08
2.39930e+03 1.39173e-01 1.47623e-06 1.63077e-06 5.20699e-07 -3.39962e-08
3.08060e+03 1.39173e-01 4.44780e-08 4.86142e-08 2.88079e-08 -3.23045e-09
1.57630e+03 1.39173e-01 1.22068e-04 1.38358e-04 1.56229e-05 4.72794e-06
9.18870e+02 1.39173e-01 6.09095e-03 7.34737e-03 4.22479e-04 -1.38051e-04
2.73520e+03 1.39173e-01 2.56905e-07 2.85947e-07 1.41775e-07 -1.35839e-08
3.41400e+03 1.39173e-01 9.53914e-09 1.02624e-08 7.28295e-09 -1.21223e-09
3.09250e+03 1.39173e-01 4.03544e-08 4.54616e-08 2.72625e-08 -3.29233e-09
3.11390e+03 1.39173e-01 3.85934e-08 4.14220e-08 2.49297e-08 -2.46018e-09
3.34620e+03 1.39173e-01 1.27064e-08 1.36982e-08 9.29749e-09 -1.14245e-09
1.65310e+03 1.39173e-01 8.00604e-05 8.60960e-05 1.20203e-05 -6.40485e-07
2.96730e+03 1.39173e-01 7.96626e-08 8.50246e-08 5.54254e-08 -4.74288e-09
3.18820e+03 1.39173e-01 2.63159e-08 2.98418e-08 1.86065e-08 -2.38503e-09
3.27770e+03 1.39173e-01 1.79153e-08 1.89156e-08 1.35023e-08 -1.76925e-09
3.37720e+03 1.39173e-01 1.11583e-08 1.23911e-08 8.06306e-09 -1.44079e-09
2.50410e+03 1.39173e-01 8.38564e-07 9.12582e-07 3.55164e-07 -3.84177e-08
2.30390e+03 1.39173e-01 2.36200e-06 2.74017e-06 7.84400e-07 -6.17781e-08
2.18760e+03 1.39173e-01 4.53935e-06 5.01704e-06 1.24331e-06 -1.03180e-07
2.83650e+03 1.39173e-01 1.45918e-07 1.65014e-07 8.94622e-08 -1.04052e-08
2.62550e+03 1.39173e-01 4.51795e-07 4.86036e-07 2.25313e-07 -1.24686e-08
2.85920e+03 1.39173e-01 1.33436e-07 1.48437e-07 8.25458e-08 -1.14704e-08
2.08660e+03 1.39173e-01 7.60158e-06 8.42401e-06 1.90282e-06 -8.07242e-08
2.56450e+03 1.39173e-01 6.16083e-07 6.73214e-07 2.82337e-07 1.36064e-08
2.40580e+03 1.39173e-01 1.39764e-06 1.51143e-06 4.90671e-07 -1.20242e-08
3.02290e+03 1.39173e-01 5.79917e-08 6.22142e-08 4.01297e-08 -3.66445e-09
1.42510e+03 1.39173e-01 2.84844e-04 3.12557e-04 2.81277e-05 -8.33482e-07
3.00310e+03 1.39173e-01 6.53398e-08 7.29478e-08 4.44897e-08 -3.19645e-09
3.14610e+03 1.39173e-01 3.20878e-08 3.47929e-08 2.13697e-08 -2.39547e-09
2.89730e+03 1.39173e-01 1.09706e-07 1.17749e-07 7.68906e-08 -3.71125e-09
2.84730e+03 1.39173e-01 1.43199e-07 1.54291e-07 8.84279e-08 -8.44495e-09
1.52970e+03 1.39173e-01 1.55998e-04 1.76184e-04 1.91496e-05 1.90064e-07
3.13320e+03 1.39173e-01 3.41032e-08 3.79021e-08 2.36445e-08 -2.42686e-09
2.39820e+03 1.39173e-01 1.45042e-06 1.60773e-06 5.48024e-07 -6.28922e-08
3.13080e+03 1.39173e-01 3.47709e-08 3.76773e-08 2.31842e-08 -3.24036e-09
3.26130e+03 1.39173e-01 1.87296e-08 2.03588e-08 1.31281e-08 -2.22628e-09
3.26630e+03 1.39173e-01 1.85859e-08 2.02258e-08 1.27913e-08 -1.97583e-09
8.29330e+02 1.39173e-01 1.17825e-02 1.35912e-02 7.89891e-04 2.65540e-04
2.73480e+03 1.39173e-01 2.58472e-07 2.75244e-07 1.40825e-07 -1.30297e-08
3.36320e+03 1.39173e-01 1.16045e-08 1.28241e-08 8.95701e-09 -1.38578e-09
2.86920e+03 1.39173e-01 1.29447e-07 1.45003e-07 8.33302e-08 -3.50232e-09
8.63250e+02 1.39173e-01 9.27583e-03 1.10118e-02 5.86217e-04 -1.55945e-04
2.23430e+03 1.39173e-01 3.30831e-06 3.85025e-06 1.06495e-06 -2.30507e-08
2.53770e+03 1.39173e-01 7.06681e-07 7.86416e-07 3.14230e-07 -3.83679e-10
3.31810e+03 1.39173e-01 1.45851e-08 1.55002e-08 1.07608e-08 -1.26185e-09
1.42100e+03 1.39173e-01 2.92429e-04 3.18990e-04 3.21460e-05 -5.77169e-06
2.92380e+03 1.39173e-01 9.30573e-08 1.03841e-07 6.70742e-08 -4.40846e-09
2.31340e+03 1.39173e-01 2.23595e-06 2.51774e-06 7.19053e-07 -1.02490e-07
1.66390e+03 1.39173e-01 7.45308e-05 8.48893e-05 1.21867e-05 -1.65176e-07
2.57860e+03 1.39173e-01 5.63416e-07 6.29518e-07 2.58059e-07 -1.59549e-08
1.06120e+03 1.39173e-01 2.52830e-03 2.93012e-03 2.11897e-04 5.97102e-05
2.62310e+03 1.39173e-01 4.41320e-07 5.03439e-07 2.17939e-07 -7.81382e-09
2.78280e+03 1.39173e-01 1.94109e-07 2.08877e-07 1.11633e-07 -1.40862e-08
1.87760e+03 1.39173e-01 2.39739e-05 2.54740e-05 4.67065e-06 -6.25090e-07
6.08900e+02 1.39173e-01 6.37720e-02 7.42625e-02 3.07545e-03 6.14845e-04
2.44580e+03 1.39173e-01 1.10208e-06 1.24621e-06 4.44301e-07 -9.73803e-09
2.23790e+03 1.39173e-01 3.50210e-06 3.68794e-06 9.92080e-07 -5.49533e-08
2.57510e+03 1.39173e-01 5.66111e-07 6.24283e-07 2.69369e-07 -2.80888e-08
3.14730e+03 1.39173e-01 3.25162e-08 3.53351e-08 2.17017e-08 -3.31164e-09
2.46550e+03 1.39173e-01 1.04145e-06 1.16598e-06 4.19710e-07 -5.21200e-08
2.30390e+03 1.39173e-01 2.42899e-06 2.57051e-06 8.18385e-07 -3.86961e-08
1.49170e+03 1.39173e-01 1.89666e-04 2.21975e-04 2.33509e-05 3.13238e-06
1.49930e+03 1.39173e-01 1.91099e-04 2.10653e-04 2.18203e-05 -3.67713e-06
3.40210e+03 1.39173e-01 9.83014e-09 1.08835e-08 6.90433e-09 -1.35162e-09
3.35510e+03 1.39173e-01 1.20374e-08 1.33226e-08 9.17813e-09 -1.30655e-09
1.76480e+03 1.39173e-01 4.08601e-05 4.77215e-05 7.09974e-06 -4.68255e-07
1.74460e+03 1.39173e-01 4.80180e-05 5.35677e-05 8.25406e-06 -4.00436e-07
2.64700e+03 1.39173e-01 3.91682e-07 4.44872e-07 2.00936e-07 -1.65593e-08
2.42470e+03 1.39173e-01 1.27061e-06 1.36550e-06 4.64043e-07 -4.60806e-08
3.39420e+03 1.39173e-01 1.00716e-08 1.09489e-08 7.44345e-09 -1.08599e-09
3.02990e+03 1.39173e-01 5.69174e-08 6.19894e-08 3.98458e-08 -3.96633e-09
2.71950e+03 1.39173e-01 2.72419e-07 3.00221e-07 1.42128e-07 -9.71029e-09
1.28300e+03 1.39173e-01 6.53763e-04 7.22877e-04 5.89018e-05 4.25955e-06
2.84030e+03 1.39173e-01 1.47522e-07 1.60398e-07 9.46306e-08 -1.08160e-08
2.10980e+03 1.39173e-01 6.69221e-06 7.31083e-06 1.73922e-06 -2.31623e-07
3.41150e+03 1.39173e-01 9.35813e-09 1.04867e-08 6.71364e-09 -1.19814e-09
2.69830e+03 1.39173e-01 3.03479e-07 3.35045e-07 1.63135e-07 -1.69016e-08
3.48440e+03 1.39173e-01 6.76375e-09 7.48644e-09 4.94368e-09 -8.15199e-10
3.20140e+03 1.39173e-01 2.50860e-08 2.64114e-08 1.71658e-08 -2.28366e-09
3.36320e+03 1.39173e-01 1.19609e-08 1.30776e-08 8.43897e-09 -1.22092e-09
9.62120e+02 1.39173e-01 4.68142e-03 5.35021e-03 3.41010e-04 -1.65724e-04
1.62420e+03 1.39173e-01 9.09157e-05 1.03788e-04 1.39338e-05 -3.24661e-06
2.65020e+03 1.39173e-01 3.95670e-07 4.33252e-07 1.92852e-07 -3.40406e-09
2.95910e+03 1.39173e-01 8.12584e-08 8.93182e-08 6.05539e-08 -5.67856e-09
1.58560e+03 1.39173e-01 1.15925e-04 1.26006e-04 1.66480e-05 2.00156e-07
1.13610e+03 1.39173e-01 1.58235e-03 1.82398e-03 1.20395e-04 -3.28831e-05
4.12040e+02 1.39173e-01 3.92561e-01 4.76832e-01 1.39616e-02 6.06227e-03
2.99790e+03 1.39173e-01 6.55038e-08 7.28537e-08 4.45223e-08 -5.32384e-09
2.37190e+03 1.39173e-01 1.74388e-06 1.88001e-06 5.87125e-07 -5.78059e-08
2.64090e+03 1.39173e-01 4.09272e-07 4.46115e-07 1.89105e-07 -1.56348e-08
3.20950e+03 1.39173e-01 2.39170e-08 2.61792e-08 1.68666e-08 -2.50150e-09
2.83780e+03 1.39173e-01 1.45127e-07 1.63861e-07 9.31706e-08 -9.64781e-09
1.30340e+03 1.39173e-01 5.81254e-04 6.43976e-04 4.47981e-05 -7.59823e-06
3.36310e+03 1.39173e-01 1.16444e-08 1.26576e-08 8.72480e-09 -1.15226e-09
2.57100e+03 1.39173e-01 6.05098e-07 6.29644e-07 2.80292e-07 -3.16144e-08
2.98680e+03 1.39173e-01 6.88906e-08 7.78690e-08 4.72753e-08 -3.64353e-09
3.21800e+03 1.39173e-01 2.24820e-08 2.50614e-08 1.59533e-08 -2.02658e-09
2.77960e+03 1.39173e-01 1.98252e-07 2.24183e-07 1.22267e-07 -8.62301e-09
3.30040e+03 1.39173e-01 1.59076e-08 1.72338e-08 1.18338e-08 -1.91372e-09
2.95330e+03 1.39173e-01 8.45323e-08 9.28715e-08 6.25502e-08 -5.07460e-09
2.27620e+03 1.39173e-01 2.78918e-06 3.10070e-06 8.67917e-07 -8.49506e-08
3.25660e+03 1.39173e-01 1.86450e-08 2.06728e-08 1.24101e-08 -2.11742e-09
2.23530e+03 1.39173e-01 3.42178e-06 3.79064e-06 1.08231e-06 -1.40307e-08
3.31090e+03 1.39173e-01 1.48538e-08 1.66695e-08 1.06695e-08 -1.61379e-09
3.41210e+03 1.39173e-01 9.52821e-09 1.01548e-08 7.01080e-09 -1.24820e-09
3.27400e+03 1.39173e-01 1.79247e-08 1.92639e-08 1.24170e-08 -1.56559e-09
